acquisition,RX_level,RX_difference
19927,-79.854103,4.413803
19928,-79.854103,4.413803
19928,-79.854103,4.413803
19929,-79.654838,4.748848
19929,-79.654838,4.748848
19930,-79.654838,4.748848
19930,-79.654838,4.748848
19931,-79.637168,5.286423
19931,-79.637168,5.286423
19932,-79.637168,5.286423
19932,-79.637168,5.286423
19933,-79.47158,5.53476
19933,-79.47158,5.53476
19934,-79.47158,5.53476
19934,-79.47158,5.53476
19935,-79.639686,4.920204
19935,-79.639686,4.920204
19936,-79.639686,4.920204
19936,-79.639686,4.920204
19937,-79.52526,4.923393
19937,-79.52526,4.923393
19938,-79.52526,4.923393
19938,-79.52526,4.923393
19939,-79.85675,5.406746
19939,-79.85675,5.406746
19940,-79.85675,5.406746
19940,-79.85675,5.406746
19941,-79.522804,4.960609
19941,-79.522804,4.960609
19942,-79.522804,4.960609
19942,-79.522804,4.960609
19943,-79.838241,5.512291
19943,-79.838241,5.512291
19944,-79.838241,5.512291
19944,-79.838241,5.512291
19945,-79.642204,4.892761
19945,-79.642204,4.892761
19946,-79.642204,4.892761
19946,-79.642204,4.892761
19947,-79.444992,4.815849
19947,-79.444992,4.815849
19948,-79.444992,4.815849
19948,-79.444992,4.815849
19949,-79.659896,4.956764
19949,-79.659896,4.956764
19950,-79.659896,4.956764
19950,-79.659896,4.956764
19951,-79.500778,5.288818
19951,-79.500778,5.288818
19952,-79.500778,5.288818
19952,-79.500778,5.288818
19953,-79.885993,5.367104
19953,-79.885993,5.367104
19954,-79.885993,5.367104
19954,-79.885993,5.367104
19955,-79.757209,4.586685
19955,-79.757209,4.586685
19956,-79.757209,4.586685
19956,-79.757209,4.586685
19957,-79.80146,5.240562
19957,-79.80146,5.240562
19958,-79.80146,5.240562
19958,-79.80146,5.240562
19959,-79.835601,5.466896
19959,-79.835601,5.466896
19960,-79.835601,5.466896
19960,-79.835601,5.466896
19961,-79.785789,4.885567
19961,-79.785789,4.885567
19962,-79.785789,4.885567
19962,-79.785789,4.885567
19963,-79.804077,5.169563
19963,-79.804077,5.169563
19964,-79.804077,5.169563
19964,-79.804077,5.169563
19965,-79.733963,5.403099
19965,-79.733963,5.403099
19966,-79.733963,5.403099
19966,-79.733963,5.403099
19967,-79.349639,5.353699
19967,-79.349639,5.353699
19968,-79.349639,5.353699
19968,-79.349639,5.353699
19969,-79.87268,5.358192
19969,-79.87268,5.358192
19970,-79.87268,5.358192
19970,-79.87268,5.358192
19971,-79.888664,4.918938
19971,-79.888664,4.918938
19972,-79.888664,4.918938
19972,-79.888664,4.918938
19973,-79.527717,5.174072
19973,-79.527717,5.174072
19974,-79.527717,5.174072
19974,-79.527717,5.174072
19975,-79.728813,5.458565
19975,-79.728813,5.458565
19976,-79.728813,5.458565
19976,-79.728813,5.458565
19977,-79.401824,5.037086
19977,-79.401824,5.037086
19978,-79.401824,5.037086
19978,-79.401824,5.037086
19979,-79.54248,4.986053
19979,-79.54248,4.986053
19980,-79.54248,4.986053
19980,-79.54248,4.986053
19981,-79.44017,5.449013
19981,-79.44017,5.449013
19982,-79.44017,5.449013
19982,-79.44017,5.449013
19983,-79.788398,5.033051
19983,-79.788398,5.033051
19984,-79.788398,5.033051
19984,-79.788398,5.033051
19985,-79.430557,5.586174
19985,-79.430557,5.586174
19986,-79.430557,5.586174
19986,-79.430557,5.586174
19987,-79.772773,4.881508
19987,-79.772773,4.881508
19988,-79.772773,4.881508
19988,-79.772773,4.881508
19989,-79.772773,5.873955
19989,-79.772773,5.873955
19990,-79.772773,5.873955
19990,-79.772773,5.873955
19991,-79.830329,6.118523
19991,-79.830329,6.118523
19992,-79.830329,6.118523
19992,-79.830329,6.118523
19993,-79.53263,4.916252
19993,-79.53263,4.916252
19994,-79.53263,4.916252
19994,-79.53263,4.916252
19995,-79.677658,4.863014
19995,-79.677658,4.863014
19996,-79.677658,4.863014
19996,-79.677658,4.863014
19997,-79.772773,5.16008
19997,-79.772773,5.16008
19998,-79.772773,5.16008
19998,-79.772773,5.16008
19999,-79.759796,4.787247
19999,-79.759796,4.787247
20000,-80.651214,2.329941
20000,-80.651214,2.329941
20001,-80.651214,2.329941
20001,-80.651214,2.329941
20002,-80.452217,2.301506
20002,-80.452217,2.301506
20003,-80.452217,2.301506
20003,-80.452217,2.301506
20004,-80.412887,2.324028
20004,-80.412887,2.324028
20005,-80.412887,2.324028
20005,-80.412887,2.324028
20006,-80.699203,2.595741
20006,-80.699203,2.595741
20007,-80.699203,2.595741
20007,-80.699203,2.595741
20008,-80.597457,2.352692
20008,-80.597457,2.352692
20009,-80.597457,2.352692
20009,-80.597457,2.352692
20010,-80.610046,2.287041
20010,-80.610046,2.287041
20011,-80.610046,2.287041
20011,-80.610046,2.287041
20012,-80.641677,2.304016
20012,-80.641677,2.304016
20013,-80.641677,2.304016
20013,-80.641677,2.304016
20014,-80.676742,2.617783
20014,-80.676742,2.617783
20015,-80.676742,2.617783
20015,-80.676742,2.617783
20016,-80.553688,2.314415
20016,-80.553688,2.314415
20017,-80.553688,2.314415
20017,-80.553688,2.314415
20018,-80.667152,2.620285
20018,-80.667152,2.620285
20019,-80.667152,2.620285
20019,-80.667152,2.620285
20020,-80.747726,2.363853
20020,-80.747726,2.363853
20021,-80.747726,2.363853
20021,-80.747726,2.363853
20022,-80.622673,2.461098
20022,-80.622673,2.461098
20023,-80.622673,2.461098
20023,-80.622673,2.461098
20024,-80.683143,2.373344
20024,-80.683143,2.373344
20025,-80.683143,2.373344
20025,-80.683143,2.373344
20026,-80.764022,2.795479
20026,-80.764022,2.795479
20027,-80.764022,2.795479
20027,-80.764022,2.795479
20028,-80.559913,2.447205
20028,-80.559913,2.447205
20029,-80.559913,2.447205
20029,-80.559913,2.447205
20030,-80.54747,2.523491
20030,-80.54747,2.523491
20031,-80.54747,2.523491
20031,-80.54747,2.523491
20032,-80.559913,2.4123
20032,-80.559913,2.4123
20033,-80.559913,2.4123
20033,-80.559913,2.4123
20034,-80.581771,2.460976
20034,-80.581771,2.460976
20035,-80.581771,2.460976
20035,-80.581771,2.460976
20036,-80.440078,2.458893
20036,-80.440078,2.458893
20037,-80.440078,2.458893
20037,-80.440078,2.458893
20038,-80.638504,2.461418
20038,-80.638504,2.461418
20039,-80.638504,2.461418
20039,-80.638504,2.461418
20040,-80.597457,2.369942
20040,-80.597457,2.369942
20041,-80.597457,2.369942
20041,-80.597457,2.369942
20042,-80.44918,2.678383
20042,-80.44918,2.678383
20043,-80.44918,2.678383
20043,-80.44918,2.678383
20044,-80.470489,2.59816
20044,-80.470489,2.59816
20045,-80.470489,2.59816
20045,-80.470489,2.59816
20046,-80.715316,2.49646
20046,-80.715316,2.49646
20047,-80.715316,2.49646
20047,-80.715316,2.49646
20048,-80.461341,2.466827
20048,-80.461341,2.466827
20049,-80.461341,2.466827
20049,-80.461341,2.466827
20050,-80.531959,2.384262
20050,-80.531959,2.384262
20051,-80.531959,2.384262
20051,-80.531959,2.384262
20052,-80.544364,2.307236
20052,-80.544364,2.307236
20053,-80.544364,2.307236
20053,-80.544364,2.307236
20054,-80.479652,2.457939
20054,-80.479652,2.457939
20055,-80.479652,2.457939
20055,-80.479652,2.457939
20056,-80.790222,2.428894
20056,-80.790222,2.428894
20057,-80.790222,2.428894
20057,-80.790222,2.428894
20058,-80.725013,2.525551
20058,-80.725013,2.525551
20059,-80.725013,2.525551
20059,-80.725013,2.525551
20060,-80.731491,2.447411
20060,-80.731491,2.447411
20061,-80.731491,2.447411
20061,-80.731491,2.447411
20062,-80.625831,2.305519
20062,-80.625831,2.305519
20063,-80.625831,2.305519
20063,-80.625831,2.305519
20064,-80.702415,2.551567
20064,-80.702415,2.551567
20065,-80.702415,2.551567
20065,-80.702415,2.551567
20066,-80.488838,2.401901
20066,-80.488838,2.401901
20067,-80.488838,2.401901
20067,-80.488838,2.401901
20068,-80.676742,2.473351
20068,-80.676742,2.473351
20069,-80.676742,2.473351
20069,-80.676742,2.473351
20070,-80.695983,2.434387
20070,-80.695983,2.434387
20071,-80.695983,2.434387
20071,-80.695983,2.434387
20072,-80.572387,2.506454
20072,-80.572387,2.506454
20073,-80.572387,2.506454
20073,-80.572387,2.506454
20074,-80.572387,2.415497
20074,-80.572387,2.415497
20075,-80.572387,2.415497
20075,-80.572387,2.415497
20076,-80.510345,2.588875
20076,-80.510345,2.588875
20077,-80.510345,2.588875
20077,-80.510345,2.588875
20078,-80.625831,2.378838
20078,-80.625831,2.378838
20079,-80.625831,2.378838
20079,-80.625831,2.378838
20080,-80.679939,2.393173
20080,-80.679939,2.393173
20081,-80.679939,2.393173
20081,-80.679939,2.393173
20082,-80.63533,2.586128
20082,-80.63533,2.586128
20083,-80.63533,2.586128
20083,-80.63533,2.586128
20084,-80.578643,2.505928
20084,-80.578643,2.505928
20085,-80.578643,2.505928
20085,-80.578643,2.505928
20086,-80.470489,2.625275
20086,-80.470489,2.625275
20087,-80.470489,2.625275
20087,-80.470489,2.625275
20088,-80.673538,2.610184
20088,-80.673538,2.610184
20089,-80.673538,2.610184
20089,-80.673538,2.610184
20090,-80.406867,2.480507
20090,-80.406867,2.480507
20091,-80.406867,2.480507
20091,-80.406867,2.480507
20092,-80.591178,2.530571
20092,-80.591178,2.530571
20093,-80.591178,2.530571
20093,-80.591178,2.530571
20094,-80.563026,2.727722
20094,-80.563026,2.727722
20095,-80.563026,2.727722
20095,-80.563026,2.727722
20096,-80.663955,2.388977
20096,-80.663955,2.388977
20097,-80.663955,2.388977
20097,-80.663955,2.388977
20098,-80.559913,2.411522
20098,-80.559913,2.411522
20099,-80.559913,2.411522
20099,-80.559913,2.411522
20100,-80.440078,2.514801
20100,-80.440078,2.514801
20101,-80.440078,2.514801
20101,-80.440078,2.514801
20102,-80.692771,2.699265
20102,-80.692771,2.699265
20103,-80.692771,2.699265
20103,-80.692771,2.699265
20104,-80.610046,2.448288
20104,-80.610046,2.448288
20105,-80.610046,2.448288
20105,-80.610046,2.448288
20106,-80.572387,2.386284
20106,-80.572387,2.386284
20107,-80.572387,2.386284
20107,-80.572387,2.386284
20108,-80.559913,2.251755
20108,-80.559913,2.251755
20109,-80.559913,2.251755
20109,-80.559913,2.251755
20110,-80.721778,2.558105
20110,-80.721778,2.558105
20111,-80.721778,2.558105
20111,-80.721778,2.558105
20112,-80.581771,2.475464
20112,-80.581771,2.475464
20113,-80.581771,2.475464
20113,-80.581771,2.475464
20114,-80.619514,2.441658
20114,-80.619514,2.441658
20115,-80.619514,2.441658
20115,-80.619514,2.441658
20116,-80.853096,2.663185
20116,-80.853096,2.663185
20117,-80.853096,2.663185
20117,-80.853096,2.663185
20118,-80.51651,2.418838
20118,-80.51651,2.418838
20119,-80.51651,2.418838
20119,-80.51651,2.418838
20120,-80.591178,2.631439
20120,-80.591178,2.631439
20121,-80.591178,2.631439
20121,-80.591178,2.631439
20122,-80.559913,2.557503
20122,-80.559913,2.557503
20123,-80.559913,2.557503
20123,-80.559913,2.557503
20124,-80.777107,2.812759
20124,-80.777107,2.812759
20125,-80.777107,2.812759
20125,-80.777107,2.812759
20126,-86.288421,-3.34597
20126,-86.288421,-3.34597
20127,-86.288421,-3.34597
20127,-86.288421,-3.34597
20128,-80.50727,2.507606
20128,-80.50727,2.507606
20129,-80.50727,2.507606
20129,-80.50727,2.507606
20130,-80.437049,2.493965
20130,-80.437049,2.493965
20131,-80.437049,2.493965
20131,-80.437049,2.493965
20132,-80.421928,2.547836
20132,-80.421928,2.547836
20133,-80.421928,2.547836
20133,-80.421928,2.547836
20134,-80.42797,2.532387
20134,-80.42797,2.532387
20135,-80.42797,2.532387
20135,-80.42797,2.532387
20136,-80.581771,2.519516
20136,-80.581771,2.519516
20137,-80.581771,2.519516
20137,-80.581771,2.519516
20138,-80.479652,2.416344
20138,-80.479652,2.416344
20139,-80.479652,2.416344
20139,-80.479652,2.416344
20140,-80.846435,2.648232
20140,-80.846435,2.648232
20141,-80.846435,2.648232
20141,-80.846435,2.648232
20142,-80.501113,2.404457
20142,-80.501113,2.404457
20143,-80.501113,2.404457
20143,-80.501113,2.404457
20144,-80.572387,2.774757
20144,-80.572387,2.774757
20145,-80.572387,2.774757
20145,-80.572387,2.774757
20146,-80.764022,2.583
20146,-80.764022,2.583
20147,-80.764022,2.583
20147,-80.764022,2.583
20148,-80.760757,2.434181
20148,-80.760757,2.434181
20149,-80.760757,2.434181
20149,-80.760757,2.434181
20150,-80.760757,2.638268
20150,-80.760757,2.638268
20151,-80.760757,2.638268
20151,-80.760757,2.638268
20152,-80.531959,2.575005
20152,-80.531959,2.575005
20153,-80.531959,2.575005
20153,-80.531959,2.575005
20154,-80.464393,2.500092
20154,-80.464393,2.500092
20155,-80.464393,2.500092
20155,-80.464393,2.500092
20156,-80.689559,2.627693
20156,-80.689559,2.627693
20157,-80.689559,2.627693
20157,-80.689559,2.627693
20158,-80.777107,2.744507
20158,-80.777107,2.744507
20159,-80.777107,2.744507
20159,-80.777107,2.744507
20160,-80.683143,2.432457
20160,-80.683143,2.432457
20161,-80.683143,2.432457
20161,-80.683143,2.432457
20162,-80.544364,2.453705
20162,-80.544364,2.453705
20163,-80.544364,2.453705
20163,-80.544364,2.453705
20164,-80.528869,2.380463
20164,-80.528869,2.380463
20165,-80.528869,2.380463
20165,-80.528869,2.380463
20166,-80.452217,2.614677
20166,-80.452217,2.614677
20167,-80.452217,2.614677
20167,-80.452217,2.614677
20168,-80.800094,2.641762
20168,-80.800094,2.641762
20169,-80.800094,2.641762
20169,-80.800094,2.641762
20170,-80.553688,2.449722
20170,-80.553688,2.449722
20171,-80.553688,2.449722
20171,-80.553688,2.449722
20172,-80.39785,2.480705
20172,-80.39785,2.480705
20173,-80.39785,2.480705
20173,-80.39785,2.480705
20174,-80.370925,2.400536
20174,-80.370925,2.400536
20175,-80.370925,2.400536
20175,-80.370925,2.400536
20176,-80.498046,2.495033
20176,-80.498046,2.495033
20177,-80.498046,2.495033
20177,-80.498046,2.495033
20178,-80.78038,2.380226
20178,-80.78038,2.380226
20179,-80.78038,2.380226
20179,-80.78038,2.380226
20180,-80.651214,2.438698
20180,-80.651214,2.438698
20181,-80.651214,2.438698
20181,-80.651214,2.438698
20182,-80.498046,2.389061
20182,-80.498046,2.389061
20183,-80.498046,2.389061
20183,-80.498046,2.389061
20184,-80.550575,2.286964
20184,-80.550575,2.286964
20185,-80.550575,2.286964
20185,-80.550575,2.286964
20186,-80.600601,2.425461
20186,-80.600601,2.425461
20187,-80.600601,2.425461
20187,-80.600601,2.425461
20188,-80.594314,2.331192
20188,-80.594314,2.331192
20189,-80.594314,2.331192
20189,-80.594314,2.331192
20190,-86.237625,-3.233047
20190,-86.237625,-3.233047
20191,-86.237625,-3.233047
20191,-86.237625,-3.233047
20192,-80.670341,2.832565
20192,-80.670341,2.832565
20193,-80.670341,2.832565
20193,-80.670341,2.832565
20194,-80.470489,2.529205
20194,-80.470489,2.529205
20195,-80.470489,2.529205
20195,-80.470489,2.529205
20196,-80.575515,2.589714
20196,-80.575515,2.589714
20197,-80.575515,2.589714
20197,-80.575515,2.589714
20198,-80.501113,2.515495
20198,-80.501113,2.515495
20199,-80.501113,2.515495
20199,-80.501113,2.515495
20200,-80.494972,2.395653
20200,-80.494972,2.395653
20201,-80.494972,2.395653
20201,-80.494972,2.395653
20202,-80.437049,2.516617
20202,-80.437049,2.516617
20203,-80.437049,2.516617
20203,-80.437049,2.516617
20204,-80.566146,2.422058
20204,-80.566146,2.422058
20205,-80.566146,2.422058
20205,-80.566146,2.422058
20206,-80.461341,2.479866
20206,-80.461341,2.479866
20207,-80.461341,2.479866
20207,-80.461341,2.479866
20208,-80.718544,2.584839
20208,-80.718544,2.584839
20209,-80.718544,2.584839
20209,-80.718544,2.584839
20210,-80.461341,2.331894
20210,-80.461341,2.331894
20211,-80.461341,2.331894
20211,-80.461341,2.331894
20212,-80.491905,2.422417
20212,-80.491905,2.422417
20213,-80.491905,2.422417
20213,-80.491905,2.422417
20214,-89.900589,-6.731438
20214,-89.900589,-6.731438
20215,-89.900589,-6.731438
20215,-89.900589,-6.731438
20216,-80.581771,2.738869
20216,-80.581771,2.738869
20217,-80.581771,2.738869
20217,-80.581771,2.738869
20218,-80.757499,2.658234
20218,-80.757499,2.658234
20219,-80.757499,2.658234
20219,-80.757499,2.658234
20220,-80.528869,2.389442
20220,-80.528869,2.389442
20221,-80.528869,2.389442
20221,-80.528869,2.389442
20222,-80.494972,2.494751
20222,-80.494972,2.494751
20223,-80.494972,2.494751
20223,-80.494972,2.494751
20224,-80.39785,2.400276
20224,-80.39785,2.400276
20225,-80.39785,2.400276
20225,-80.39785,2.400276
20226,-80.619514,2.542885
20226,-80.619514,2.542885
20227,-80.619514,2.542885
20227,-80.619514,2.542885
20228,-80.702415,2.658318
20228,-80.702415,2.658318
20229,-80.702415,2.658318
20229,-80.702415,2.658318
20230,-80.578643,2.528351
20230,-80.578643,2.528351
20231,-80.578643,2.528351
20231,-80.578643,2.528351
20232,-80.786941,2.626114
20232,-80.786941,2.626114
20233,-80.786941,2.626114
20233,-80.786941,2.626114
20234,-80.628997,2.482361
20234,-80.628997,2.482361
20235,-80.628997,2.482361
20235,-80.628997,2.482361
20236,-80.494972,2.557564
20236,-80.494972,2.557564
20237,-80.494972,2.557564
20237,-80.494972,2.557564
20238,-80.670341,2.430244
20238,-80.670341,2.430244
20239,-80.670341,2.430244
20239,-80.670341,2.430244
20240,-80.569267,2.399841
20240,-80.569267,2.399841
20241,-80.569267,2.399841
20241,-80.569267,2.399841
20242,-80.584907,2.307144
20242,-80.584907,2.307144
20243,-80.584907,2.307144
20243,-80.584907,2.307144
20244,-80.644851,2.377487
20244,-80.644851,2.377487
20245,-80.644851,2.377487
20245,-80.644851,2.377487
20246,-80.673538,2.390129
20246,-80.673538,2.390129
20247,-80.673538,2.390129
20247,-80.673538,2.390129
20248,-80.553688,2.489906
20248,-80.553688,2.489906
20249,-80.553688,2.489906
20249,-80.553688,2.489906
20250,-80.510345,2.338905
20250,-80.510345,2.338905
20251,-80.510345,2.338905
20251,-80.510345,2.338905
20252,-80.434021,2.427368
20252,-80.434021,2.427368
20253,-80.434021,2.427368
20253,-80.434021,2.427368
20254,-80.430992,2.383995
20254,-80.430992,2.383995
20255,-80.430992,2.383995
20255,-80.430992,2.383995
20256,-80.566146,2.551437
20256,-80.566146,2.551437
20257,-80.566146,2.551437
20257,-80.566146,2.551437
20258,-80.728248,2.630478
20258,-80.728248,2.630478
20259,-80.728248,2.630478
20259,-80.728248,2.630478
20260,-80.728248,2.55909
20260,-80.728248,2.55909
20261,-80.728248,2.55909
20261,-80.728248,2.55909
20262,-80.44918,2.453705
20262,-80.44918,2.453705
20263,-80.44918,2.453705
20263,-80.44918,2.453705
20264,-80.686355,2.317307
20264,-80.686355,2.317307
20265,-80.686355,2.317307
20265,-80.686355,2.317307
20266,-80.654396,2.533821
20266,-80.654396,2.533821
20267,-80.654396,2.533821
20267,-80.654396,2.533821
20268,-80.538154,2.404404
20268,-80.538154,2.404404
20269,-80.538154,2.404404
20269,-80.538154,2.404404
20270,-80.550575,2.430443
20270,-80.550575,2.430443
20271,-80.550575,2.430443
20271,-80.550575,2.430443
20272,-80.415901,2.193695
20272,-80.415901,2.193695
20273,-80.415901,2.193695
20273,-80.415901,2.193695
20274,-80.651214,2.441254
20274,-80.651214,2.441254
20275,-80.651214,2.441254
20275,-80.651214,2.441254
20276,-80.572387,2.424164
20276,-80.572387,2.424164
20277,-80.572387,2.424164
20277,-80.572387,2.424164
20278,-80.491905,2.545403
20278,-80.491905,2.545403
20279,-80.491905,2.545403
20279,-80.491905,2.545403
20280,-80.702415,2.616402
20280,-80.702415,2.616402
20281,-80.702415,2.616402
20281,-80.702415,2.616402
20282,-80.741226,2.559044
20282,-80.741226,2.559044
20283,-80.741226,2.559044
20283,-80.741226,2.559044
20284,-80.816581,2.526711
20284,-80.816581,2.526711
20285,-80.816581,2.526711
20285,-80.816581,2.526711
20286,-80.610046,2.580658
20286,-80.610046,2.580658
20287,-80.610046,2.580658
20287,-80.610046,2.580658
20288,-80.437049,2.792641
20288,-80.437049,2.792641
20289,-80.437049,2.792641
20289,-80.437049,2.792641
20290,-80.660766,2.58609
20290,-80.660766,2.58609
20291,-80.660766,2.58609
20291,-80.660766,2.58609
20292,-80.644851,2.755028
20292,-80.644851,2.755028
20293,-80.644851,2.755028
20293,-80.644851,2.755028
20294,-80.382873,2.502602
20294,-80.382873,2.502602
20295,-80.382873,2.502602
20295,-80.382873,2.502602
20296,-80.600601,2.762054
20296,-80.600601,2.762054
20297,-80.600601,2.762054
20297,-80.600601,2.762054
20298,-80.819892,2.870255
20298,-80.819892,2.870255
20299,-80.819892,2.870255
20299,-80.819892,2.870255
20300,-80.504188,2.628922
20300,-80.504188,2.628922
20301,-80.504188,2.628922
20301,-80.504188,2.628922
20302,-80.482711,2.49498
20302,-80.482711,2.49498
20303,-80.482711,2.49498
20303,-80.482711,2.49498
20304,-80.800094,2.551117
20304,-80.800094,2.551117
20305,-80.800094,2.551117
20305,-80.800094,2.551117
20306,-80.553688,2.487083
20306,-80.553688,2.487083
20307,-80.553688,2.487083
20307,-80.553688,2.487083
20308,-80.531959,2.687058
20308,-80.531959,2.687058
20309,-80.531959,2.687058
20309,-80.531959,2.687058
20310,-80.467437,2.472618
20310,-80.467437,2.472618
20311,-80.467437,2.472618
20311,-80.467437,2.472618
20312,-80.563026,2.628456
20312,-80.563026,2.628456
20313,-80.563026,2.628456
20313,-80.563026,2.628456
20314,-80.591178,2.655624
20314,-80.591178,2.655624
20315,-80.591178,2.655624
20315,-80.591178,2.655624
20316,-80.494972,2.627754
20316,-80.494972,2.627754
20317,-80.494972,2.627754
20317,-80.494972,2.627754
20318,-80.930442,2.73735
20318,-80.930442,2.73735
20319,-80.930442,2.73735
20319,-80.930442,2.73735
20320,-80.556793,2.609482
20320,-80.556793,2.609482
20321,-80.556793,2.609482
20321,-80.556793,2.609482
20322,-80.494972,2.562813
20322,-80.494972,2.562813
20323,-80.494972,2.562813
20323,-80.494972,2.562813
20324,-80.385864,2.524773
20324,-80.385864,2.524773
20325,-80.385864,2.524773
20325,-80.385864,2.524773
20326,-80.796798,2.60527
20326,-80.796798,2.60527
20327,-80.796798,2.60527
20327,-80.796798,2.60527
20328,-80.504188,2.689095
20328,-80.504188,2.689095
20329,-80.504188,2.689095
20329,-80.504188,2.689095
20330,-80.702415,2.35318
20330,-80.702415,2.35318
20331,-80.702415,2.35318
20331,-80.702415,2.35318
20332,-80.531959,2.941528
20332,-80.531959,2.941528
20333,-80.531959,2.941528
20333,-80.531959,2.941528
20334,-80.443107,2.536491
20334,-80.443107,2.536491
20335,-80.443107,2.536491
20335,-80.443107,2.536491
20336,-80.628997,2.322906
20336,-80.628997,2.322906
20337,-80.628997,2.322906
20337,-80.628997,2.322906
20338,-80.673538,2.392387
20338,-80.673538,2.392387
20339,-80.673538,2.392387
20339,-80.673538,2.392387
20340,-80.92366,2.302605
20340,-80.92366,2.302605
20341,-80.92366,2.302605
20341,-80.92366,2.302605
20342,-80.721778,2.500755
20342,-80.721778,2.500755
20343,-80.721778,2.500755
20343,-80.721778,2.500755
20344,-80.683143,2.706169
20344,-80.683143,2.706169
20345,-80.683143,2.706169
20345,-80.683143,2.706169
20346,-80.622673,2.568367
20346,-80.622673,2.568367
20347,-80.622673,2.568367
20347,-80.622673,2.568367
20348,-80.705642,2.729424
20348,-80.705642,2.729424
20349,-80.705642,2.729424
20349,-80.705642,2.729424
20350,-80.689559,2.428833
20350,-80.689559,2.428833
20351,-80.689559,2.428833
20351,-80.689559,2.428833
20352,-80.702415,2.376694
20352,-80.702415,2.376694
20353,-80.702415,2.376694
20353,-80.702415,2.376694
20354,-80.648033,2.480003
20354,-80.648033,2.480003
20355,-80.648033,2.480003
20355,-80.648033,2.480003
20356,-80.510345,2.259209
20356,-80.510345,2.259209
20357,-80.510345,2.259209
20357,-80.510345,2.259209
20358,-80.385864,2.417351
20358,-80.385864,2.417351
20359,-80.385864,2.417351
20359,-80.385864,2.417351
20360,-80.632164,2.468605
20360,-80.632164,2.468605
20361,-80.632164,2.468605
20361,-80.632164,2.468605
20362,-80.335281,2.50573
20362,-80.335281,2.50573
20363,-80.335281,2.50573
20363,-80.335281,2.50573
20364,-80.332321,2.456543
20364,-80.332321,2.456543
20365,-80.332321,2.456543
20365,-80.332321,2.456543
20366,-80.603744,2.333176
20366,-80.603744,2.333176
20367,-80.603744,2.333176
20367,-80.603744,2.333176
20368,-80.616355,2.23111
20368,-80.616355,2.23111
20369,-80.616355,2.23111
20369,-80.616355,2.23111
20370,-80.556793,2.409996
20370,-80.556793,2.409996
20371,-80.556793,2.409996
20371,-80.556793,2.409996
20372,-80.44918,2.55323
20372,-80.44918,2.55323
20373,-80.44918,2.55323
20373,-80.44918,2.55323
20374,-80.498046,2.55407
20374,-80.498046,2.55407
20375,-80.498046,2.55407
20375,-80.498046,2.55407
20376,-80.754234,2.790573
20376,-80.754234,2.790573
20377,-80.754234,2.790573
20377,-80.754234,2.790573
20378,-80.705642,2.610985
20378,-80.705642,2.610985
20379,-80.705642,2.610985
20379,-80.705642,2.610985
20380,-80.415901,2.658836
20380,-80.415901,2.658836
20381,-80.415901,2.658836
20381,-80.415901,2.658836
20382,-80.522682,3.065186
20382,-80.522682,3.065186
20383,-80.522682,3.065186
20383,-80.522682,3.065186
20384,-80.443107,2.84285
20384,-80.443107,2.84285
20385,-80.443107,2.84285
20385,-80.443107,2.84285
20386,-80.32051,2.87999
20386,-80.32051,2.87999
20387,-80.32051,2.87999
20387,-80.32051,2.87999
20388,-80.452217,3.112175
20388,-80.452217,3.112175
20389,-80.452217,3.112175
20389,-80.452217,3.112175
20390,-80.353065,2.752457
20390,-80.353065,2.752457
20391,-80.353065,2.752457
20391,-80.353065,2.752457
20392,-80.175537,2.764809
20392,-80.175537,2.764809
20393,-80.175537,2.764809
20393,-80.175537,2.764809
20394,-80.264846,2.602173
20394,-80.264846,2.602173
20395,-80.264846,2.602173
20395,-80.264846,2.602173
20396,-80.367942,2.733482
20396,-80.367942,2.733482
20397,-80.367942,2.733482
20397,-80.367942,2.733482
20398,-80.467437,2.850883
20398,-80.467437,2.850883
20399,-80.467437,2.850883
20399,-80.467437,2.850883
20400,-80.353065,2.642128
20400,-80.353065,2.642128
20401,-80.353065,2.642128
20401,-80.353065,2.642128
20402,-80.563026,2.548042
20402,-80.563026,2.548042
20403,-80.563026,2.548042
20403,-80.563026,2.548042
20404,-80.39785,2.853119
20404,-80.39785,2.853119
20405,-80.39785,2.853119
20405,-80.39785,2.853119
20406,-80.29113,2.677979
20406,-80.29113,2.677979
20407,-80.29113,2.677979
20407,-80.29113,2.677979
20408,-80.510345,2.561279
20408,-80.510345,2.561279
20409,-80.510345,2.561279
20409,-80.510345,2.561279
20410,-80.569267,2.804947
20410,-80.569267,2.804947
20411,-80.569267,2.804947
20411,-80.569267,2.804947
20412,-80.437049,2.551895
20412,-80.437049,2.551895
20413,-80.437049,2.551895
20413,-80.437049,2.551895
20414,-80.513427,2.483513
20414,-80.513427,2.483513
20415,-80.513427,2.483513
20415,-80.513427,2.483513
20416,-80.4766,2.471947
20416,-80.4766,2.471947
20417,-80.4766,2.471947
20417,-80.4766,2.471947
20418,-80.553688,2.580132
20418,-80.553688,2.580132
20419,-80.553688,2.580132
20419,-80.553688,2.580132
20420,-80.641677,2.745934
20420,-80.641677,2.745934
20421,-80.641677,2.745934
20421,-80.641677,2.745934
20422,-80.504188,2.600723
20422,-80.504188,2.600723
20423,-80.504188,2.600723
20423,-80.504188,2.600723
20424,-80.440078,2.627975
20424,-80.440078,2.627975
20425,-80.440078,2.627975
20425,-80.440078,2.627975
20426,-80.452217,2.683357
