acquisition,RX_level,RX_difference
439,-78.708557,14.930848
439,-79.14022,12.139023
440,-79.14022,12.139023
440,-79.14022,12.139023
441,-78.933998,15.021615
441,-78.933998,15.021615
442,-78.933998,15.021615
442,-78.706527,15.892891
443,-78.706527,15.892891
443,-78.706527,15.892891
444,-78.938285,11.166413
444,-78.938285,11.166413
445,-78.938285,11.166413
445,-78.763832,14.751954
446,-78.763832,14.751954
446,-78.763832,14.751954
447,-78.65599,9.433877
447,-78.65599,9.433877
448,-78.65599,9.433877
448,-79.165008,13.863534
449,-79.165008,13.863534
449,-79.165008,13.863534
450,-79.060081,8.310067
450,-79.060081,8.310067
451,-79.060081,8.310067
451,-79.274841,11.172135
452,-79.274841,11.172135
452,-79.274841,11.172135
453,-78.79692,14.002152
453,-78.79692,14.002152
454,-78.79692,14.002152
454,-79.155975,11.92939
455,-79.155975,11.92939
455,-79.155975,11.92939
456,-78.996582,8.853493
456,-78.996582,8.853493
457,-78.996582,8.853493
457,-79.389907,12.259903
458,-79.389907,12.259903
458,-79.389907,12.259903
459,-78.643951,8.305771
459,-78.643951,8.305771
460,-78.643951,8.305771
460,-78.893486,12.855301
461,-78.893486,12.855301
461,-78.893486,12.855301
462,-79.033691,9.126374
462,-79.033691,9.126374
463,-79.033691,9.126374
463,-79.244819,14.018578
464,-79.244819,14.018578
464,-79.244819,14.018578
465,-78.82817,12.015007
465,-78.82817,12.015007
466,-78.82817,12.015007
466,-78.821907,14.693078
467,-78.821907,14.693078
467,-78.821907,14.693078
468,-78.803154,12.996415
468,-78.803154,12.996415
469,-78.803154,12.996415
469,-78.933998,9.508629
470,-78.933998,9.508629
470,-78.933998,9.508629
471,-79.024932,8.192185
471,-79.024932,8.192185
472,-79.024932,8.192185
472,-79.106651,16.913459
473,-79.106651,16.913459
473,-79.106651,16.913459
474,-79.049064,2.770424
474,-79.049064,2.770424
475,-79.049064,2.770424
475,-79.007469,19.099395
476,-79.007469,19.099395
476,-79.007469,19.099395
477,-79.020561,17.882202
477,-79.020561,17.882202
478,-79.020561,17.882202
478,-79.151466,11.834984
479,-79.151466,11.834984
479,-79.151466,11.834984
480,-78.574363,17.906387
480,-78.574363,17.906387
481,-78.574363,17.906387
481,-79.120048,15.65844
482,-79.120048,15.65844
482,-79.120048,15.65844
483,-78.908363,11.696335
483,-78.908363,11.696335
484,-78.908363,11.696335
484,-78.985733,19.274086
485,-78.985733,19.274086
485,-78.985733,19.274086
486,-78.807312,18.136924
486,-78.807312,18.136924
487,-78.807312,18.136924
487,-79.149215,18.369033
488,-79.149215,18.369033
488,-79.149215,18.369033
489,-79.228736,14.886635
489,-79.228736,14.886635
490,-79.228736,14.886635
490,-78.682197,9.50132
491,-78.682197,9.50132
491,-78.682197,9.50132
492,-78.794845,19.70536
492,-78.794845,19.70536
493,-78.794845,19.70536
493,-78.596115,18.919166
494,-78.596115,18.919166
494,-78.596115,18.919166
495,-79.201309,18.175697
