activity,CIR,FirstPathPL,maxNoise,RX_level,FPPL
239,1993.0,48095.0,2030.0,-78.931861,-81.370155
239,1993.0,48095.0,2030.0,-78.931861,-81.370155
240,1993.0,48095.0,2030.0,-78.931861,-81.370155
240,1906.0,48022.0,1638.0,-79.007469,-81.123909
241,1906.0,48022.0,1638.0,-79.007469,-81.123909
241,1906.0,48022.0,1638.0,-79.007469,-81.123909
242,1906.0,48022.0,1638.0,-79.007469,-81.123909
242,1906.0,48022.0,1638.0,-79.007469,-81.123909
243,1906.0,48022.0,1638.0,-79.007469,-81.123909
243,1906.0,48022.0,1638.0,-79.007469,-81.123909
244,1906.0,48022.0,1638.0,-79.007469,-81.123909
244,1906.0,48022.0,1638.0,-79.007469,-81.123909
245,1930.0,47872.0,1742.0,-79.201309,-81.353721
245,1930.0,47872.0,1742.0,-79.201309,-81.353721
246,1930.0,47872.0,1742.0,-79.201309,-81.353721
246,1930.0,47872.0,1742.0,-79.201309,-81.353721
247,1930.0,47872.0,1742.0,-79.201309,-81.353721
247,1930.0,47872.0,1742.0,-79.201309,-81.353721
248,1930.0,47872.0,1742.0,-79.201309,-81.353721
248,1930.0,47872.0,1742.0,-79.201309,-81.353721
249,1930.0,47872.0,1742.0,-79.201309,-81.353721
249,1930.0,47872.0,1742.0,-79.201309,-81.353721
