acquisition,RX_level,RX_difference,maxNoise
66,-80.32051,5.926865,1227.0
66,-80.32051,5.926865,1227.0
67,-80.32051,5.926865,1227.0
67,-80.32051,5.926865,1227.0
68,-80.27359,5.795601,1287.0
68,-80.27359,5.795601,1287.0
69,-80.27359,5.795601,1287.0
69,-80.27359,5.795601,1287.0
70,-80.121696,6.444153,1352.0
70,-80.121696,6.444153,1352.0
71,-80.121696,6.444153,1352.0
71,-80.121696,6.444153,1352.0
72,-80.135803,6.460495,1220.0
72,-80.135803,6.460495,1220.0
73,-80.135803,6.460495,1220.0
73,-80.135803,6.460495,1220.0
74,-80.175537,5.869469,1416.0
74,-80.175537,5.869469,1416.0
75,-80.175537,5.869469,1416.0
75,-80.175537,5.869469,1416.0
76,-80.212768,5.950851,1217.0
76,-80.212768,5.950851,1217.0
77,-80.212768,5.950851,1217.0
77,-80.212768,5.950851,1217.0
78,-80.26194,6.069916,1354.0
78,-80.26194,6.069916,1354.0
79,-80.26194,6.069916,1354.0
79,-80.26194,6.069916,1354.0
80,-80.118881,6.28759,1424.0
80,-80.118881,6.28759,1424.0
81,-80.118881,6.28759,1424.0
81,-80.118881,6.28759,1424.0
82,-80.127334,6.065346,1420.0
82,-80.127334,6.065346,1420.0
83,-80.127334,6.065346,1420.0
83,-80.127334,6.065346,1420.0
84,-80.135803,6.879662,1278.0
84,-80.135803,6.879662,1278.0
85,-80.135803,6.879662,1278.0
85,-80.135803,6.879662,1278.0
86,-80.267761,5.987755,1213.0
86,-80.267761,5.987755,1213.0
87,-80.267761,5.987755,1213.0
87,-80.267761,5.987755,1213.0
88,-80.184104,6.135071,1214.0
88,-80.184104,6.135071,1214.0
89,-80.184104,6.135071,1214.0
89,-80.184104,6.135071,1214.0
90,-80.09642,5.845123,1349.0
90,-80.09642,5.845123,1349.0
91,-80.09642,5.845123,1349.0
91,-80.09642,5.845123,1349.0
92,-80.007728,6.125221,1294.0
92,-80.007728,6.125221,1294.0
93,-80.007728,6.125221,1294.0
93,-80.007728,6.125221,1294.0
94,-80.218528,6.11264,1288.0
94,-80.218528,6.11264,1288.0
95,-80.218528,6.11264,1288.0
95,-80.218528,6.11264,1288.0
96,-80.04354,6.753784,1285.0
96,-80.04354,6.753784,1285.0
97,-80.04354,6.753784,1285.0
97,-80.04354,6.753784,1285.0
98,-80.155624,6.29422,1285.0
98,-80.155624,6.29422,1285.0
99,-80.155624,6.29422,1285.0
99,-80.155624,6.29422,1285.0
100,-80.132972,5.989685,1358.0
100,-80.132972,5.989685,1358.0
101,-80.132972,5.989685,1358.0
101,-80.132972,5.989685,1358.0
102,-80.088027,6.53595,1264.0
102,-80.088027,6.53595,1264.0
103,-80.088027,6.53595,1264.0
103,-80.088027,6.53595,1264.0
104,-80.138626,5.960258,1413.0
104,-80.138626,5.960258,1413.0
105,-80.138626,5.960258,1413.0
105,-80.138626,5.960258,1413.0
106,-80.110443,6.659164,1417.0
106,-80.110443,6.659164,1417.0
107,-80.110443,6.659164,1417.0
107,-80.110443,6.659164,1417.0
108,-80.17839,6.022446,1358.0
108,-80.17839,6.022446,1358.0
109,-80.17839,6.022446,1358.0
109,-80.17839,6.022446,1358.0
110,-80.161308,6.087341,1098.0
110,-80.161308,6.087341,1098.0
111,-80.161308,6.087341,1098.0
111,-80.161308,6.087341,1098.0
112,-80.068511,5.882225,1429.0
112,-80.068511,5.882225,1429.0
113,-80.068511,5.882225,1429.0
113,-80.068511,5.882225,1429.0
114,-80.19268,5.898735,1415.0
114,-80.19268,5.898735,1415.0
115,-80.19268,5.898735,1415.0
115,-80.19268,5.898735,1415.0
116,-80.264846,5.896935,1346.0
116,-80.264846,5.896935,1346.0
117,-80.264846,5.896935,1346.0
117,-80.264846,5.896935,1346.0
118,-80.076866,6.066658,1354.0
118,-80.076866,6.066658,1354.0
119,-80.076866,6.066658,1354.0
119,-80.076866,6.066658,1354.0
120,-79.974929,6.154282,1359.0
120,-79.974929,6.154282,1359.0
121,-79.974929,6.154282,1359.0
121,-79.974929,6.154282,1359.0
122,-80.124511,5.877724,1353.0
122,-80.124511,5.877724,1353.0
123,-80.124511,5.877724,1353.0
123,-80.124511,5.877724,1353.0
124,-80.161308,5.841415,1287.0
124,-80.161308,5.841415,1287.0
125,-80.161308,5.841415,1287.0
125,-80.161308,5.841415,1287.0
126,-80.102027,5.961426,1295.0
126,-80.102027,5.961426,1295.0
127,-80.102027,5.961426,1295.0
127,-80.102027,5.961426,1295.0
128,-80.27359,6.612045,1216.0
128,-80.27359,6.612045,1216.0
129,-80.27359,6.612045,1216.0
129,-80.27359,6.612045,1216.0
130,-80.004989,6.61937,1357.0
130,-80.004989,6.61937,1357.0
131,-80.004989,6.61937,1357.0
131,-80.004989,6.61937,1357.0
132,-79.910072,6.270271,1228.0
132,-79.910072,6.270271,1228.0
133,-79.910072,6.270271,1228.0
133,-79.910072,6.270271,1228.0
134,-80.09362,6.133606,1160.0
134,-80.09362,6.133606,1160.0
135,-80.09362,6.133606,1160.0
135,-80.09362,6.133606,1160.0
136,-80.130149,6.393509,1215.0
136,-80.130149,6.393509,1215.0
137,-80.130149,6.393509,1215.0
137,-80.130149,6.393509,1215.0
138,-80.201278,6.211296,1148.0
138,-80.201278,6.211296,1148.0
139,-80.201278,6.211296,1148.0
139,-80.201278,6.211296,1148.0
140,-80.138626,5.690964,1505.0
140,-80.138626,5.690964,1505.0
141,-80.138626,5.690964,1505.0
141,-80.138626,5.690964,1505.0
142,-80.11325,5.999542,1163.0
142,-80.11325,5.999542,1163.0
143,-80.11325,5.999542,1163.0
143,-80.11325,5.999542,1163.0
144,-80.227172,6.115265,1096.0
144,-80.227172,6.115265,1096.0
145,-80.227172,6.115265,1096.0
145,-80.227172,6.115265,1096.0
146,-80.189819,6.426254,1155.0
146,-80.189819,6.426254,1155.0
147,-80.189819,6.426254,1155.0
147,-80.189819,6.426254,1155.0
148,-80.147117,6.860085,1216.0
148,-80.147117,6.860085,1216.0
149,-80.147117,6.860085,1216.0
149,-80.147117,6.860085,1216.0
150,-80.267761,5.685829,1485.0
150,-80.267761,5.685829,1485.0
151,-80.267761,5.685829,1485.0
151,-80.267761,5.685829,1485.0
152,-80.09362,6.121582,1156.0
152,-80.09362,6.121582,1156.0
153,-80.09362,6.121582,1156.0
153,-80.09362,6.121582,1156.0
154,-80.25032,5.930481,1226.0
154,-80.25032,5.930481,1226.0
155,-80.25032,5.930481,1226.0
155,-80.25032,5.930481,1226.0
156,-80.158462,6.645378,1149.0
156,-80.158462,6.645378,1149.0
157,-80.158462,6.645378,1149.0
157,-80.158462,6.645378,1149.0
158,-80.071289,6.53035,1159.0
158,-80.071289,6.53035,1159.0
159,-80.071289,6.53035,1159.0
159,-80.071289,6.53035,1159.0
160,-80.144287,6.067955,1418.0
160,-80.144287,6.067955,1418.0
161,-80.144287,6.067955,1418.0
161,-80.144287,6.067955,1418.0
162,-80.065727,6.453102,1204.0
162,-80.065727,6.453102,1204.0
163,-80.065727,6.453102,1204.0
163,-80.065727,6.453102,1204.0
164,-80.175537,6.281433,1284.0
164,-80.175537,6.281433,1284.0
165,-80.175537,6.281433,1284.0
165,-80.175537,6.281433,1284.0
166,-80.155624,6.287506,1418.0
166,-80.155624,6.287506,1418.0
167,-80.155624,6.287506,1418.0
167,-80.155624,6.287506,1418.0
168,-80.19841,5.652786,1419.0
168,-80.19841,5.652786,1419.0
169,-80.19841,5.652786,1419.0
169,-80.19841,5.652786,1419.0
170,-79.985839,6.002487,1297.0
170,-79.985839,6.002487,1297.0
171,-79.985839,6.002487,1297.0
171,-79.985839,6.002487,1297.0
172,-80.088027,5.777107,1424.0
172,-80.088027,5.777107,1424.0
173,-80.088027,5.777107,1424.0
173,-80.088027,5.777107,1424.0
174,-80.124511,6.817688,1280.0
174,-80.124511,6.817688,1280.0
175,-80.124511,6.817688,1280.0
175,-80.124511,6.817688,1280.0
176,-80.09922,6.524742,1352.0
176,-80.09922,6.524742,1352.0
177,-80.09922,6.524742,1352.0
177,-80.09922,6.524742,1352.0
178,-80.076866,6.334892,1277.0
178,-80.076866,6.334892,1277.0
179,-80.076866,6.334892,1277.0
179,-80.076866,6.334892,1277.0
180,-80.049079,6.127167,1553.0
180,-80.049079,6.127167,1553.0
181,-80.049079,6.127167,1553.0
181,-80.049079,6.127167,1553.0
182,-80.076866,6.077232,1101.0
182,-80.076866,6.077232,1101.0
183,-80.076866,6.077232,1101.0
183,-80.076866,6.077232,1101.0
184,-80.28527,5.935684,1291.0
184,-80.28527,5.935684,1291.0
185,-80.28527,5.935684,1291.0
185,-80.28527,5.935684,1291.0
186,-80.107635,6.557938,1091.0
186,-80.107635,6.557938,1091.0
187,-80.107635,6.557938,1091.0
187,-80.107635,6.557938,1091.0
188,-80.264846,5.879509,1225.0
188,-80.264846,5.879509,1225.0
189,-80.264846,5.879509,1225.0
189,-80.264846,5.879509,1225.0
190,-80.076866,6.293533,1354.0
190,-80.076866,6.293533,1354.0
191,-80.076866,6.293533,1354.0
191,-80.076866,6.293533,1354.0
192,-80.121696,6.753418,1148.0
192,-80.121696,6.753418,1148.0
193,-80.121696,6.753418,1148.0
193,-80.121696,6.753418,1148.0
194,-80.224288,5.800812,1290.0
194,-80.224288,5.800812,1290.0
195,-80.224288,5.800812,1290.0
195,-80.224288,5.800812,1290.0
196,-80.256126,5.707069,1426.0
196,-80.256126,5.707069,1426.0
197,-80.256126,5.707069,1426.0
197,-80.256126,5.707069,1426.0
198,-80.172691,6.320732,1211.0
198,-80.172691,6.320732,1211.0
199,-80.172691,6.320732,1211.0
199,-80.172691,6.320732,1211.0
200,-80.060173,6.761917,1153.0
200,-80.060173,6.761917,1153.0
201,-80.060173,6.761917,1153.0
201,-80.060173,6.761917,1153.0
202,-79.991302,6.559608,1353.0
202,-79.991302,6.559608,1353.0
203,-79.991302,6.559608,1353.0
203,-79.991302,6.559608,1353.0
204,-80.218528,6.331444,1289.0
204,-80.218528,6.331444,1289.0
205,-80.218528,6.331444,1289.0
205,-80.218528,6.331444,1289.0
206,-80.104827,6.434189,1223.0
206,-80.104827,6.434189,1223.0
207,-80.104827,6.434189,1223.0
207,-80.104827,6.434189,1223.0
208,-80.161308,6.212166,1148.0
208,-80.161308,6.212166,1148.0
209,-80.161308,6.212166,1148.0
209,-80.161308,6.212166,1148.0
210,-80.161308,5.753052,1353.0
210,-80.161308,5.753052,1353.0
211,-80.161308,5.753052,1353.0
211,-80.161308,5.753052,1353.0
212,-80.071289,6.194191,1292.0
212,-80.071289,6.194191,1292.0
213,-80.071289,6.194191,1292.0
213,-80.071289,6.194191,1292.0
214,-80.127334,6.877029,1148.0
214,-80.127334,6.877029,1148.0
215,-80.127334,6.877029,1148.0
215,-80.127334,6.877029,1148.0
216,-80.104827,6.172691,1225.0
216,-80.104827,6.172691,1225.0
217,-80.104827,6.172691,1225.0
217,-80.104827,6.172691,1225.0
218,-80.19841,6.391899,1207.0
218,-80.19841,6.391899,1207.0
219,-80.19841,6.391899,1207.0
219,-80.19841,6.391899,1207.0
220,-80.051849,6.237404,1355.0
220,-80.051849,6.237404,1355.0
221,-80.051849,6.237404,1355.0
221,-80.051849,6.237404,1355.0
222,-80.076866,6.156952,1157.0
222,-80.076866,6.156952,1157.0
223,-80.076866,6.156952,1157.0
223,-80.076866,6.156952,1157.0
224,-80.172691,6.187302,1156.0
224,-80.172691,6.187302,1156.0
225,-80.172691,6.187302,1156.0
225,-80.172691,6.187302,1156.0
226,-80.241622,6.041992,1099.0
226,-80.241622,6.041992,1099.0
227,-80.241622,6.041992,1099.0
227,-80.241622,6.041992,1099.0
228,-80.253219,6.651817,1220.0
228,-80.253219,6.651817,1220.0
229,-80.253219,6.651817,1220.0
229,-80.253219,6.651817,1220.0
230,-80.11325,6.383644,1398.0
230,-80.11325,6.383644,1398.0
231,-80.11325,6.383644,1398.0
231,-80.11325,6.383644,1398.0
232,-80.124511,6.137054,1216.0
232,-80.124511,6.137054,1216.0
233,-80.124511,6.137054,1216.0
233,-80.124511,6.137054,1216.0
234,-80.181243,6.126755,1159.0
234,-80.181243,6.126755,1159.0
235,-80.181243,6.126755,1159.0
235,-80.181243,6.126755,1159.0
236,-80.181243,6.239464,1149.0
236,-80.181243,6.239464,1149.0
237,-80.181243,6.239464,1149.0
237,-80.181243,6.239464,1149.0
238,-80.238731,6.202309,1152.0
238,-80.238731,6.202309,1152.0
239,-80.238731,6.202309,1152.0
239,-80.238731,6.202309,1152.0
240,-80.195549,5.783501,1364.0
240,-80.195549,5.783501,1364.0
241,-80.195549,5.783501,1364.0
241,-80.195549,5.783501,1364.0
242,-80.195549,6.125328,1150.0
242,-80.195549,6.125328,1150.0
243,-80.195549,6.125328,1150.0
243,-80.195549,6.125328,1150.0
244,-80.121696,6.971611,1214.0
244,-80.121696,6.971611,1214.0
245,-80.121696,6.971611,1214.0
245,-80.121696,6.971611,1214.0
246,-80.186958,6.284073,1278.0
246,-80.186958,6.284073,1278.0
247,-80.186958,6.284073,1278.0
247,-80.186958,6.284073,1278.0
248,-80.11325,6.758217,1336.0
248,-80.11325,6.758217,1336.0
249,-80.11325,6.758217,1336.0
249,-80.11325,6.758217,1336.0
250,-80.118881,5.880669,1286.0
250,-80.118881,5.880669,1286.0
251,-80.118881,5.880669,1286.0
251,-80.118881,5.880669,1286.0
252,-80.118881,5.776543,1419.0
252,-80.118881,5.776543,1419.0
253,-80.118881,5.776543,1419.0
253,-80.118881,5.776543,1419.0
254,-80.189819,5.714615,1417.0
254,-80.189819,5.714615,1417.0
255,-80.189819,5.714615,1417.0
255,-80.189819,5.714615,1417.0
256,-80.259033,5.747978,1347.0
256,-80.259033,5.747978,1347.0
257,-80.259033,5.747978,1347.0
257,-80.259033,5.747978,1347.0
258,-80.279426,5.770004,1349.0
258,-80.279426,5.770004,1349.0
259,-80.279426,5.770004,1349.0
259,-80.279426,5.770004,1349.0
260,-80.09362,5.950806,1290.0
260,-80.09362,5.950806,1290.0
261,-80.09362,5.950806,1290.0
261,-80.09362,5.950806,1290.0
262,-80.149948,5.665871,1422.0
262,-80.149948,5.665871,1422.0
263,-80.149948,5.665871,1422.0
263,-80.149948,5.665871,1422.0
264,-80.135803,6.013985,1414.0
264,-80.135803,6.013985,1414.0
265,-80.135803,6.013985,1414.0
265,-80.135803,6.013985,1414.0
266,-80.238731,5.663582,1351.0
266,-80.238731,5.663582,1351.0
267,-80.238731,5.663582,1351.0
267,-80.238731,5.663582,1351.0
268,-80.259033,6.274353,1277.0
268,-80.259033,6.274353,1277.0
269,-80.259033,6.274353,1277.0
269,-80.259033,6.274353,1277.0
270,-80.068511,5.843712,1296.0
270,-80.068511,5.843712,1296.0
271,-80.068511,5.843712,1296.0
271,-80.068511,5.843712,1296.0
272,-80.065727,6.526695,1217.0
272,-80.065727,6.526695,1217.0
273,-80.065727,6.526695,1217.0
273,-80.065727,6.526695,1217.0
274,-80.26194,6.093864,1095.0
274,-80.26194,6.093864,1095.0
275,-80.26194,6.093864,1095.0
275,-80.26194,6.093864,1095.0
276,-80.256126,6.63559,1088.0
276,-80.256126,6.63559,1088.0
277,-80.256126,6.63559,1088.0
277,-80.256126,6.63559,1088.0
278,-80.102027,6.63459,1154.0
278,-80.102027,6.63459,1154.0
279,-80.102027,6.63459,1154.0
279,-80.102027,6.63459,1154.0
280,-80.19268,5.686905,1423.0
280,-80.19268,5.686905,1423.0
281,-80.19268,5.686905,1423.0
281,-80.19268,5.686905,1423.0
282,-80.065727,6.23584,1290.0
282,-80.065727,6.23584,1290.0
283,-80.065727,6.23584,1290.0
283,-80.065727,6.23584,1290.0
284,-80.121696,6.524826,1288.0
284,-80.121696,6.524826,1288.0
285,-80.121696,6.524826,1288.0
285,-80.121696,6.524826,1288.0
286,-80.235839,6.415497,1147.0
286,-80.235839,6.415497,1147.0
287,-80.235839,6.415497,1147.0
287,-80.235839,6.415497,1147.0
288,-80.186958,6.466545,1350.0
288,-80.186958,6.466545,1350.0
289,-80.186958,6.466545,1350.0
289,-80.186958,6.466545,1350.0
290,-80.015968,5.972557,1225.0
290,-80.015968,5.972557,1225.0
291,-80.015968,5.972557,1225.0
291,-80.015968,5.972557,1225.0
292,-80.09642,5.78186,1492.0
292,-80.09642,5.78186,1492.0
293,-80.09642,5.78186,1492.0
293,-80.09642,5.78186,1492.0
294,-80.155624,6.207062,1403.0
294,-80.155624,6.207062,1403.0
295,-80.155624,6.207062,1403.0
295,-80.155624,6.207062,1403.0
296,-80.181243,6.029343,1350.0
296,-80.181243,6.029343,1350.0
297,-80.181243,6.029343,1350.0
297,-80.181243,6.029343,1350.0
298,-80.218528,5.777359,1419.0
298,-80.218528,5.777359,1419.0
299,-80.218528,5.777359,1419.0
299,-80.218528,5.777359,1419.0
300,-80.007728,6.805283,1154.0
300,-80.007728,6.805283,1154.0
301,-80.007728,6.805283,1154.0
301,-80.007728,6.805283,1154.0
302,-80.054618,6.440872,1420.0
302,-80.054618,6.440872,1420.0
303,-80.054618,6.440872,1420.0
303,-80.054618,6.440872,1420.0
304,-80.164146,6.454071,1284.0
304,-80.164146,6.454071,1284.0
305,-80.164146,6.454071,1284.0
305,-80.164146,6.454071,1284.0
306,-80.149948,6.722954,1150.0
306,-80.149948,6.722954,1150.0
307,-80.149948,6.722954,1150.0
307,-80.149948,6.722954,1150.0
308,-80.11325,6.007858,1292.0
308,-80.11325,6.007858,1292.0
309,-80.11325,6.007858,1292.0
309,-80.11325,6.007858,1292.0
310,-80.09362,6.094627,1422.0
310,-80.09362,6.094627,1422.0
311,-80.09362,6.094627,1422.0
311,-80.09362,6.094627,1422.0
312,-80.051849,6.057335,1343.0
312,-80.051849,6.057335,1343.0
313,-80.051849,6.057335,1343.0
313,-80.051849,6.057335,1343.0
314,-80.04631,6.516663,1224.0
314,-80.04631,6.516663,1224.0
315,-80.04631,6.516663,1224.0
315,-80.04631,6.516663,1224.0
316,-80.253219,6.121857,1094.0
316,-80.253219,6.121857,1094.0
317,-80.253219,6.121857,1094.0
317,-80.253219,6.121857,1094.0
318,-80.110443,6.785744,1210.0
318,-80.110443,6.785744,1210.0
319,-80.110443,6.785744,1210.0
319,-80.110443,6.785744,1210.0
320,-80.158462,5.828743,1417.0
320,-80.158462,5.828743,1417.0
321,-80.158462,5.828743,1417.0
321,-80.158462,5.828743,1417.0
322,-80.166992,6.115715,1153.0
322,-80.166992,6.115715,1153.0
323,-80.166992,6.115715,1153.0
323,-80.166992,6.115715,1153.0
324,-80.189819,6.094276,1153.0
324,-80.189819,6.094276,1153.0
325,-80.189819,6.094276,1153.0
325,-80.189819,6.094276,1153.0
326,-80.175537,6.189018,1289.0
326,-80.175537,6.189018,1289.0
327,-80.175537,6.189018,1289.0
327,-80.175537,6.189018,1289.0
328,-80.135803,6.304939,1154.0
328,-80.135803,6.304939,1154.0
329,-80.135803,6.304939,1154.0
329,-80.135803,6.304939,1154.0
330,-80.09362,5.875404,1364.0
330,-80.09362,5.875404,1364.0
331,-80.09362,5.875404,1364.0
331,-80.09362,5.875404,1364.0
332,-80.256126,6.375908,1282.0
332,-80.256126,6.375908,1282.0
333,-80.256126,6.375908,1282.0
333,-80.256126,6.375908,1282.0
334,-80.218528,5.724998,1358.0
334,-80.218528,5.724998,1358.0
335,-80.218528,5.724998,1358.0
335,-80.218528,5.724998,1358.0
336,-80.227172,5.67469,1414.0
336,-80.227172,5.67469,1414.0
337,-80.227172,5.67469,1414.0
337,-80.227172,5.67469,1414.0
338,-80.329368,5.680878,1353.0
338,-80.329368,5.680878,1353.0
339,-80.329368,5.680878,1353.0
339,-80.329368,5.680878,1353.0
340,-80.065727,5.946503,1364.0
340,-80.065727,5.946503,1364.0
341,-80.065727,5.946503,1364.0
341,-80.065727,5.946503,1364.0
342,-80.149948,5.666595,1363.0
342,-80.149948,5.666595,1363.0
343,-80.149948,5.666595,1363.0
343,-80.149948,5.666595,1363.0
344,-80.121696,6.284279,1278.0
344,-80.121696,6.284279,1278.0
345,-80.121696,6.284279,1278.0
345,-80.121696,6.284279,1278.0
346,-80.256126,5.577515,1569.0
346,-80.256126,5.577515,1569.0
347,-80.256126,5.577515,1569.0
347,-80.256126,5.577515,1569.0
348,-80.175537,6.205826,1216.0
348,-80.175537,6.205826,1216.0
349,-80.175537,6.205826,1216.0
349,-80.175537,6.205826,1216.0
350,-80.004989,6.176643,1224.0
350,-80.004989,6.176643,1224.0
351,-80.004989,6.176643,1224.0
351,-80.004989,6.176643,1224.0
352,-79.955917,5.882195,1434.0
352,-79.955917,5.882195,1434.0
353,-79.955917,5.882195,1434.0
353,-79.955917,5.882195,1434.0
354,-80.221405,6.478065,1277.0
354,-80.221405,6.478065,1277.0
355,-80.221405,6.478065,1277.0
355,-80.221405,6.478065,1277.0
356,-80.169837,5.93943,1353.0
356,-80.169837,5.93943,1353.0
357,-80.169837,5.93943,1353.0
357,-80.169837,5.93943,1353.0
358,-80.132972,6.731209,1153.0
358,-80.132972,6.731209,1153.0
359,-80.132972,6.731209,1153.0
359,-80.132972,6.731209,1153.0
360,-80.082443,6.643936,1277.0
360,-80.082443,6.643936,1277.0
361,-80.082443,6.643936,1277.0
361,-80.082443,6.643936,1277.0
362,-80.018714,6.001404,1365.0
362,-80.018714,6.001404,1365.0
363,-80.018714,6.001404,1365.0
363,-80.018714,6.001404,1365.0
364,-80.149948,5.958992,1348.0
364,-80.149948,5.958992,1348.0
365,-80.149948,5.958992,1348.0
365,-80.149948,5.958992,1348.0
366,-80.09922,6.371017,1220.0
366,-80.09922,6.371017,1220.0
367,-80.09922,6.371017,1220.0
367,-80.09922,6.371017,1220.0
368,-80.138626,6.025139,1222.0
368,-80.138626,6.025139,1222.0
369,-80.138626,6.025139,1222.0
369,-80.138626,6.025139,1222.0
370,-80.090827,5.635155,1503.0
370,-80.090827,5.635155,1503.0
371,-80.090827,5.635155,1503.0
371,-80.090827,5.635155,1503.0
372,-80.09642,6.042992,1280.0
372,-80.09642,6.042992,1280.0
373,-80.09642,6.042992,1280.0
373,-80.09642,6.042992,1280.0
374,-80.138626,6.208626,1219.0
374,-80.138626,6.208626,1219.0
375,-80.138626,6.208626,1219.0
375,-80.138626,6.208626,1219.0
376,-80.04631,6.878624,1157.0
376,-80.04631,6.878624,1157.0
377,-80.04631,6.878624,1157.0
377,-80.04631,6.878624,1157.0
378,-80.158462,6.263084,1290.0
378,-80.158462,6.263084,1290.0
379,-80.158462,6.263084,1290.0
379,-80.158462,6.263084,1290.0
380,-80.07965,6.627037,1282.0
380,-80.07965,6.627037,1282.0
381,-80.07965,6.627037,1282.0
381,-80.07965,6.627037,1282.0
382,-80.068511,5.699928,1567.0
382,-80.068511,5.699928,1567.0
383,-80.068511,5.699928,1567.0
383,-80.068511,5.699928,1567.0
384,-80.152786,6.013924,1418.0
384,-80.152786,6.013924,1418.0
385,-80.152786,6.013924,1418.0
385,-80.152786,6.013924,1418.0
386,-80.102027,5.853722,1357.0
386,-80.102027,5.853722,1357.0
