acquisition,RX_level,RX_difference,F2_std_noise,std_noise
75,-81.26902,4.118195,5.39200008,24.0
75,-81.26902,4.118195,5.39200008,24.0
75,-81.26902,4.118195,5.39200008,24.0
75,-81.254371,4.649399,5.149,20.0
76,-81.254371,4.649399,5.149,20.0
76,-81.254371,4.649399,5.149,20.0
76,-81.254371,4.649399,5.149,20.0
76,-81.258033,5.447372,4.880999760000001,24.0
77,-81.258033,5.447372,4.880999760000001,24.0
77,-81.258033,5.447372,4.880999760000001,24.0
77,-81.258033,5.447372,4.880999760000001,24.0
77,-81.258033,5.447372,4.880999760000001,24.0
78,-81.210723,6.005791,4.55499984,24.0
78,-81.210723,6.005791,4.55499984,24.0
78,-81.210723,6.005791,4.55499984,24.0
78,-81.210723,6.005791,4.55499984,24.0
79,-81.258033,5.55397,4.518,24.0
79,-81.258033,5.55397,4.518,24.0
79,-81.258033,5.55397,4.518,24.0
79,-81.258033,5.55397,4.518,24.0
80,-81.258033,5.55397,4.518,24.0
80,-80.846435,6.544075,4.16400012,28.0
80,-80.846435,6.544075,4.16400012,28.0
80,-80.846435,6.544075,4.16400012,28.0
81,-80.846435,6.544075,4.16400012,28.0
81,-80.961082,5.105461,4.40799996,28.0
81,-80.961082,5.105461,4.40799996,28.0
81,-80.961082,5.105461,4.40799996,28.0
82,-80.961082,5.105461,4.40799996,28.0
82,-80.961082,5.105461,4.40799996,28.0
82,-80.373909,5.01619,5.362,32.0
82,-80.373909,5.01619,5.362,32.0
83,-80.373909,5.01619,5.362,32.0
83,-80.373909,5.01619,5.362,32.0
83,-80.294059,4.864464,5.35899984,24.0
83,-80.294059,4.864464,5.35899984,24.0
84,-80.294059,4.864464,5.35899984,24.0
84,-80.294059,4.864464,5.35899984,24.0
84,-80.294059,4.864464,5.35899984,24.0
84,-80.04354,4.295242,6.23000016,24.0
85,-80.04354,4.295242,6.23000016,24.0
85,-80.04354,4.295242,6.23000016,24.0
85,-80.04354,4.295242,6.23000016,24.0
85,-80.224288,4.565605,6.04399992,28.0
86,-80.224288,4.565605,6.04399992,28.0
86,-80.224288,4.565605,6.04399992,28.0
86,-80.224288,4.565605,6.04399992,28.0
86,-80.224288,4.565605,6.04399992,28.0
87,-80.796798,5.247742,5.02199976,24.0
87,-80.796798,5.247742,5.02199976,24.0
87,-80.796798,5.247742,5.02199976,24.0
87,-80.796798,5.247742,5.02199976,24.0
88,-81.196273,5.746277,4.4270002,28.0
88,-81.196273,5.746277,4.4270002,28.0
88,-81.196273,5.746277,4.4270002,28.0
88,-81.196273,5.746277,4.4270002,28.0
89,-81.196273,5.746277,4.4270002,28.0
89,-82.327056,7.123947,3.472,20.0
89,-82.327056,7.123947,3.472,20.0
89,-82.327056,7.123947,3.472,20.0
90,-82.327056,7.123947,3.472,20.0
90,-81.741294,9.018601,2.5350002,20.0
90,-81.741294,9.018601,2.5350002,20.0
90,-81.741294,9.018601,2.5350002,20.0
91,-81.741294,9.018601,2.5350002,20.0
91,-81.741294,9.018601,2.5350002,20.0
91,-80.294059,6.810974,4.797999839999999,24.0
91,-80.294059,6.810974,4.797999839999999,24.0
92,-80.294059,6.810974,4.797999839999999,24.0
92,-80.294059,6.810974,4.797999839999999,24.0
92,-80.31462,4.683281,5.8279996800000005,24.0
92,-80.31462,4.683281,5.8279996800000005,24.0
93,-80.31462,4.683281,5.8279996800000005,24.0
93,-80.31462,4.683281,5.8279996800000005,24.0
93,-80.31462,4.683281,5.8279996800000005,24.0
93,-80.458297,6.52227,4.65000004,28.0
94,-80.458297,6.52227,4.65000004,28.0
94,-80.458297,6.52227,4.65000004,28.0
94,-80.458297,6.52227,4.65000004,28.0
94,-80.057395,4.658562,6.09600012,28.0
95,-80.057395,4.658562,6.09600012,28.0
95,-80.057395,4.658562,6.09600012,28.0
95,-80.057395,4.658562,6.09600012,28.0
95,-80.057395,4.658562,6.09600012,28.0
96,-81.05783,7.912613,2.418,24.0
96,-81.05783,7.912613,2.418,24.0
96,-81.05783,7.912613,2.418,24.0
96,-81.05783,7.912613,2.418,24.0
97,-80.141456,14.178292,1.89900004,28.0
97,-80.141456,14.178292,1.89900004,28.0
97,-80.141456,14.178292,1.89900004,28.0
97,-80.141456,14.178292,1.89900004,28.0
98,-80.141456,14.178292,1.89900004,28.0
98,-81.163932,16.503105,1.37899992,24.0
98,-81.163932,16.503105,1.37899992,24.0
98,-81.163932,16.503105,1.37899992,24.0
99,-81.163932,16.503105,1.37899992,24.0
99,-81.925064,8.774659,2.891,20.0
99,-81.925064,8.774659,2.891,20.0
99,-81.925064,8.774659,2.891,20.0
100,-81.925064,8.774659,2.891,20.0
100,-81.925064,8.774659,2.891,20.0
100,-82.577499,15.575211,0.561,16.0
100,-82.577499,15.575211,0.561,16.0
101,-82.577499,15.575211,0.561,16.0
101,-82.577499,15.575211,0.561,16.0
101,-81.967933,9.121346,2.81800008,24.0
101,-81.967933,9.121346,2.81800008,24.0
102,-81.967933,9.121346,2.81800008,24.0
102,-81.967933,9.121346,2.81800008,24.0
102,-81.967933,9.121346,2.81800008,24.0
102,-83.269332,16.943588,1.01800008,24.0
103,-83.269332,16.943588,1.01800008,24.0
103,-83.269332,16.943588,1.01800008,24.0
103,-83.269332,16.943588,1.01800008,24.0
103,-81.782379,15.840081,1.313,20.0
104,-81.782379,15.840081,1.313,20.0
104,-81.782379,15.840081,1.313,20.0
104,-81.782379,15.840081,1.313,20.0
104,-81.782379,15.840081,1.313,20.0
105,-82.099151,8.230454,2.811,24.0
105,-82.099151,8.230454,2.811,24.0
105,-82.099151,8.230454,2.811,24.0
105,-82.099151,8.230454,2.811,24.0
106,-81.335556,9.986298,2.4,24.0
106,-81.335556,9.986298,2.4,24.0
106,-81.335556,9.986298,2.4,24.0
106,-81.335556,9.986298,2.4,24.0
107,-81.335556,9.986298,2.4,24.0
107,-82.754577,6.608978,2.9340002,20.0
107,-82.754577,6.608978,2.9340002,20.0
107,-82.754577,6.608978,2.9340002,20.0
108,-82.754577,6.608978,2.9340002,20.0
108,-82.402587,7.821465,3.231,24.0
108,-82.402587,7.821465,3.231,24.0
108,-82.402587,7.821465,3.231,24.0
109,-82.402587,7.821465,3.231,24.0
109,-82.402587,7.821465,3.231,24.0
109,-81.955024,5.831459,4.252999680000001,24.0
109,-81.955024,5.831459,4.252999680000001,24.0
110,-81.955024,5.831459,4.252999680000001,24.0
110,-81.955024,5.831459,4.252999680000001,24.0
110,-81.946441,4.136909,4.95199992,24.0
110,-81.946441,4.136909,4.95199992,24.0
111,-81.946441,4.136909,4.95199992,24.0
111,-81.946441,4.136909,4.95199992,24.0
111,-81.946441,4.136909,4.95199992,24.0
111,-82.397834,10.568787,2.1700000800000003,24.0
112,-82.397834,10.568787,2.1700000800000003,24.0
112,-82.397834,10.568787,2.1700000800000003,24.0
112,-82.397834,10.568787,2.1700000800000003,24.0
112,-82.068176,15.69957,1.1119999200000001,24.0
113,-82.068176,15.69957,1.1119999200000001,24.0
113,-82.068176,15.69957,1.1119999200000001,24.0
113,-82.068176,15.69957,1.1119999200000001,24.0
113,-82.068176,15.69957,1.1119999200000001,24.0
114,-83.620346,14.009507,1.431,20.0
114,-83.620346,14.009507,1.431,20.0
114,-83.620346,14.009507,1.431,20.0
114,-83.620346,14.009507,1.431,20.0
115,-83.471641,13.35405,0.654,24.0
115,-83.471641,13.35405,0.654,24.0
115,-83.471641,13.35405,0.654,24.0
115,-83.471641,13.35405,0.654,24.0
116,-83.471641,13.35405,0.654,24.0
116,-84.353309,7.733421,2.5210000800000003,24.0
116,-84.353309,7.733421,2.5210000800000003,24.0
116,-84.353309,7.733421,2.5210000800000003,24.0
117,-84.353309,7.733421,2.5210000800000003,24.0
117,-83.754776,7.351044,1.8520002000000002,20.0
117,-83.754776,7.351044,1.8520002000000002,20.0
117,-83.754776,7.351044,1.8520002000000002,20.0
