CIR,CIR,CIR,CIR,FirstPathPL,FirstPathPL,FirstPathPL,FirstPathPL,maxNoise,maxNoise,maxNoise,maxNoise,RX_level,RX_level,RX_level,RX_level,FPPL,FPPL,FPPL,FPPL
390.0,390.0,390.0,290.0,47478.0,47478.0,47478.0,47932.0,413.0,413.0,413.0,366.0,-86.308799,-86.308799,-86.308799,-87.378555,-97.79911,-97.79911,-97.79911,-95.82521
290.0,290.0,290.0,290.0,47932.0,47932.0,47932.0,47932.0,366.0,366.0,366.0,366.0,-87.378555,-87.378555,-87.378555,-87.378555,-95.82521,-95.82521,-95.82521,-95.82521
290.0,290.0,290.0,528.0,47932.0,47932.0,47932.0,47938.0,366.0,366.0,366.0,422.0,-87.378555,-87.378555,-87.378555,-87.378555,-95.82521,-95.82521,-95.82521,-95.82521
528.0,528.0,528.0,528.0,47938.0,47938.0,47938.0,47938.0,422.0,422.0,422.0,422.0,-87.378555,-87.378555,-87.378555,-87.378555,-95.82521,-95.82521,-95.82521,-95.82521
528.0,528.0,528.0,528.0,47938.0,47938.0,47938.0,47938.0,422.0,422.0,422.0,422.0,-87.378555,-87.378555,-87.378555,-87.378555,-95.82521,-95.82521,-95.82521,-95.82521
372.0,372.0,372.0,372.0,47851.0,47851.0,47851.0,47851.0,311.0,311.0,311.0,311.0,-84.776199,-84.776199,-84.776199,-84.776199,-90.508674,-90.508674,-90.508674,-90.508674
372.0,372.0,372.0,372.0,47851.0,47851.0,47851.0,47851.0,311.0,311.0,311.0,311.0,-84.776199,-84.776199,-84.776199,-84.776199,-90.508674,-90.508674,-90.508674,-90.508674
372.0,549.0,549.0,549.0,47851.0,47817.0,47817.0,47817.0,311.0,309.0,309.0,309.0,-84.776199,-86.297111,-86.297111,-86.297111,-90.508674,-90.450355,-90.450355,-90.450355
549.0,549.0,549.0,549.0,47817.0,47817.0,47817.0,47817.0,309.0,309.0,309.0,309.0,-86.297111,-86.297111,-86.297111,-86.297111,-90.450355,-90.450355,-90.450355,-90.450355
549.0,615.0,615.0,615.0,47817.0,47818.0,47818.0,47818.0,309.0,308.0,308.0,308.0,-86.297111,-84.606811,-84.606811,-84.606811,-90.450355,-90.140449,-90.140449,-90.140449
615.0,615.0,615.0,615.0,47818.0,47818.0,47818.0,47818.0,308.0,308.0,308.0,308.0,-84.606811,-84.606811,-84.606811,-84.606811,-90.140449,-90.140449,-90.140449,-90.140449
615.0,615.0,784.0,784.0,47818.0,47818.0,47787.0,47787.0,308.0,308.0,364.0,364.0,-84.606811,-84.606811,-84.113784,-84.113784,-90.140449,-90.140449,-90.179603,-90.179603
784.0,784.0,784.0,784.0,47787.0,47787.0,47787.0,47787.0,364.0,364.0,364.0,364.0,-84.113784,-84.113784,-84.113784,-84.113784,-90.179603,-90.179603,-90.179603,-90.179603
784.0,784.0,784.0,461.0,47787.0,47787.0,47787.0,47602.0,364.0,364.0,364.0,415.0,-84.113784,-84.113784,-84.113784,-83.059379,-90.179603,-90.179603,-90.179603,-89.187713
461.0,461.0,461.0,461.0,47602.0,47602.0,47602.0,47602.0,415.0,415.0,415.0,415.0,-83.059379,-83.059379,-83.059379,-83.059379,-89.187713,-89.187713,-89.187713,-89.187713
461.0,461.0,461.0,461.0,47602.0,47602.0,47602.0,47602.0,415.0,415.0,415.0,415.0,-83.059379,-83.059379,-83.059379,-83.059379,-89.187713,-89.187713,-89.187713,-89.187713
615.0,615.0,615.0,615.0,48046.0,48046.0,48046.0,48046.0,360.0,360.0,360.0,360.0,-85.365531,-85.365531,-85.365531,-85.365531,-90.51091,-90.51091,-90.51091,-90.51091
615.0,615.0,615.0,615.0,48046.0,48046.0,48046.0,48046.0,360.0,360.0,360.0,360.0,-85.365531,-85.365531,-85.365531,-85.365531,-90.51091,-90.51091,-90.51091,-90.51091
812.0,812.0,812.0,812.0,47540.0,47540.0,47540.0,47540.0,304.0,304.0,304.0,304.0,-84.113784,-84.113784,-84.113784,-84.113784,-92.595397,-92.595397,-92.595397,-92.595397
812.0,812.0,812.0,812.0,47540.0,47540.0,47540.0,47540.0,304.0,304.0,304.0,304.0,-84.113784,-84.113784,-84.113784,-84.113784,-92.595397,-92.595397,-92.595397,-92.595397
812.0,802.0,802.0,802.0,47540.0,47912.0,47912.0,47912.0,304.0,467.0,467.0,467.0,-84.113784,-82.906974,-82.906974,-82.906974,-92.595397,-100.095794,-100.095794,-100.095794
802.0,802.0,802.0,802.0,47912.0,47912.0,47912.0,47912.0,467.0,467.0,467.0,467.0,-82.906974,-82.906974,-82.906974,-82.906974,-100.095794,-100.095794,-100.095794,-100.095794
802.0,802.0,883.0,883.0,47912.0,47912.0,47875.0,47875.0,467.0,467.0,362.0,362.0,-82.906974,-82.906974,-82.960792,-82.960792,-100.095794,-100.095794,-91.950187,-91.950187
883.0,883.0,883.0,883.0,47875.0,47875.0,47875.0,47875.0,362.0,362.0,362.0,362.0,-82.960792,-82.960792,-82.960792,-82.960792,-91.950187,-91.950187,-91.950187,-91.950187
883.0,883.0,883.0,981.0,47875.0,47875.0,47875.0,47839.0,362.0,362.0,362.0,531.0,-82.960792,-82.960792,-82.960792,-82.54293,-91.950187,-91.950187,-91.950187,-88.92678
981.0,981.0,981.0,981.0,47839.0,47839.0,47839.0,47839.0,531.0,531.0,531.0,531.0,-82.54293,-82.54293,-82.54293,-82.54293,-88.92678,-88.92678,-88.92678,-88.92678
981.0,981.0,981.0,981.0,47839.0,47839.0,47839.0,47839.0,531.0,531.0,531.0,531.0,-82.54293,-82.54293,-82.54293,-82.54293,-88.92678,-88.92678,-88.92678,-88.92678
743.0,743.0,743.0,743.0,47784.0,47784.0,47784.0,47784.0,461.0,461.0,461.0,461.0,-82.085845,-82.085845,-82.085845,-82.085845,-89.419647,-89.419647,-89.419647,-89.419647
743.0,743.0,743.0,743.0,47784.0,47784.0,47784.0,47784.0,461.0,461.0,461.0,461.0,-82.085845,-82.085845,-82.085845,-82.085845,-89.419647,-89.419647,-89.419647,-89.419647
743.0,691.0,691.0,691.0,47784.0,47662.0,47662.0,47662.0,461.0,358.0,358.0,358.0,-82.085845,-83.292648,-83.292648,-83.292648,-89.419647,-91.970008,-91.970008,-91.970008
691.0,691.0,691.0,691.0,47662.0,47662.0,47662.0,47662.0,358.0,358.0,358.0,358.0,-83.292648,-83.292648,-83.292648,-83.292648,-91.970008,-91.970008,-91.970008,-91.970008
750.0,750.0,750.0,750.0,47644.0,47644.0,47644.0,47644.0,481.0,481.0,481.0,481.0,-83.607757,-83.607757,-83.607757,-83.607757,-91.696769,-91.696769,-91.696769,-91.696769
750.0,750.0,750.0,750.0,47644.0,47644.0,47644.0,47644.0,481.0,481.0,481.0,481.0,-83.607757,-83.607757,-83.607757,-83.607757,-91.696769,-91.696769,-91.696769,-91.696769
750.0,841.0,841.0,841.0,47644.0,47603.0,47603.0,47603.0,481.0,326.0,326.0,326.0,-83.607757,-83.251922,-83.251922,-83.251922,-91.696769,-84.686782,-84.686782,-84.686782
841.0,841.0,841.0,841.0,47603.0,47603.0,47603.0,47603.0,326.0,326.0,326.0,326.0,-83.251922,-83.251922,-83.251922,-83.251922,-84.686782,-84.686782,-84.686782,-84.686782
841.0,841.0,694.0,694.0,47603.0,47603.0,47584.0,47584.0,326.0,326.0,362.0,362.0,-83.251922,-83.251922,-82.754577,-82.754577,-84.686782,-84.686782,-86.182685,-86.182685
694.0,694.0,694.0,694.0,47584.0,47584.0,47584.0,47584.0,362.0,362.0,362.0,362.0,-82.754577,-82.754577,-82.754577,-82.754577,-86.182685,-86.182685,-86.182685,-86.182685
694.0,694.0,694.0,552.0,47584.0,47584.0,47584.0,47375.0,362.0,362.0,362.0,302.0,-82.754577,-82.754577,-82.754577,-84.583145,-86.182685,-86.182685,-86.182685,-101.551071
552.0,552.0,552.0,552.0,47375.0,47375.0,47375.0,47375.0,302.0,302.0,302.0,302.0,-84.583145,-84.583145,-84.583145,-84.583145,-101.551071,-101.551071,-101.551071,-101.551071
552.0,552.0,552.0,513.0,47375.0,47375.0,47375.0,47892.0,302.0,302.0,302.0,415.0,-84.583145,-84.583145,-84.583145,-84.583145,-101.551071,-101.551071,-101.551071,-101.551071
513.0,513.0,513.0,513.0,47892.0,47892.0,47892.0,47892.0,415.0,415.0,415.0,415.0,-84.583145,-84.583145,-84.583145,-84.583145,-101.551071,-101.551071,-101.551071,-101.551071
513.0,513.0,513.0,611.0,47892.0,47892.0,47892.0,47877.0,415.0,415.0,415.0,365.0,-84.583145,-84.583145,-84.583145,-84.901367,-101.551071,-101.551071,-101.551071,-94.570159
611.0,611.0,611.0,611.0,47877.0,47877.0,47877.0,47877.0,365.0,365.0,365.0,365.0,-84.901367,-84.901367,-84.901367,-84.901367,-94.570159,-94.570159,-94.570159,-94.570159
611.0,611.0,611.0,611.0,47877.0,47877.0,47877.0,47877.0,365.0,365.0,365.0,365.0,-84.901367,-84.901367,-84.901367,-84.901367,-94.570159,-94.570159,-94.570159,-94.570159
846.0,846.0,846.0,846.0,47767.0,47767.0,47767.0,47767.0,408.0,408.0,408.0,408.0,-84.142127,-84.142127,-84.142127,-84.142127,-90.365921,-90.365921,-90.365921,-90.365921
846.0,846.0,846.0,846.0,47767.0,47767.0,47767.0,47767.0,408.0,408.0,408.0,408.0,-84.142127,-84.142127,-84.142127,-84.142127,-90.365921,-90.365921,-90.365921,-90.365921
846.0,879.0,879.0,879.0,47767.0,47786.0,47786.0,47786.0,408.0,406.0,406.0,406.0,-84.142127,-82.728836,-82.728836,-82.728836,-90.365921,-95.424102,-95.424102,-95.424102
879.0,879.0,879.0,879.0,47786.0,47786.0,47786.0,47786.0,406.0,406.0,406.0,406.0,-82.728836,-82.728836,-82.728836,-82.728836,-95.424102,-95.424102,-95.424102,-95.424102
879.0,879.0,822.0,822.0,47786.0,47786.0,47704.0,47704.0,406.0,406.0,303.0,303.0,-82.728836,-82.728836,-82.562652,-82.562652,-95.424102,-95.424102,-90.156456,-90.156456
822.0,822.0,822.0,822.0,47704.0,47704.0,47704.0,47704.0,303.0,303.0,303.0,303.0,-82.562652,-82.562652,-82.562652,-82.562652,-90.156456,-90.156456,-90.156456,-90.156456
822.0,822.0,822.0,842.0,47704.0,47704.0,47704.0,47678.0,303.0,303.0,303.0,434.0,-82.562652,-82.562652,-82.562652,-82.85382,-90.156456,-90.156456,-90.156456,-91.022209
842.0,842.0,842.0,842.0,47678.0,47678.0,47678.0,47678.0,434.0,434.0,434.0,434.0,-82.85382,-82.85382,-82.85382,-82.85382,-91.022209,-91.022209,-91.022209,-91.022209
842.0,842.0,842.0,1113.0,47678.0,47678.0,47678.0,47639.0,434.0,434.0,434.0,480.0,-82.85382,-82.85382,-82.85382,-82.74942,-91.022209,-91.022209,-91.022209,-92.193519
1113.0,1113.0,1113.0,1113.0,47639.0,47639.0,47639.0,47639.0,480.0,480.0,480.0,480.0,-82.74942,-82.74942,-82.74942,-82.74942,-92.193519,-92.193519,-92.193519,-92.193519
1113.0,1113.0,1113.0,1113.0,47639.0,47639.0,47639.0,47639.0,480.0,480.0,480.0,480.0,-82.74942,-82.74942,-82.74942,-82.74942,-92.193519,-92.193519,-92.193519,-92.193519
841.0,841.0,841.0,841.0,47561.0,47561.0,47561.0,47561.0,364.0,364.0,364.0,364.0,-81.53759,-81.53759,-81.53759,-81.53759,-88.74295,-88.74295,-88.74295,-88.74295
841.0,841.0,841.0,841.0,47561.0,47561.0,47561.0,47561.0,364.0,364.0,364.0,364.0,-81.53759,-81.53759,-81.53759,-81.53759,-88.74295,-88.74295,-88.74295,-88.74295
841.0,1022.0,1022.0,1022.0,47561.0,47518.0,47518.0,47518.0,364.0,425.0,425.0,425.0,-81.53759,-82.754577,-82.754577,-82.754577,-88.74295,-93.954521,-93.954521,-93.954521
1022.0,1022.0,1022.0,1022.0,47518.0,47518.0,47518.0,47518.0,425.0,425.0,425.0,425.0,-82.754577,-82.754577,-82.754577,-82.754577,-93.954521,-93.954521,-93.954521,-93.954521
1022.0,1022.0,1065.0,1065.0,47518.0,47518.0,48005.0,48005.0,425.0,425.0,467.0,467.0,-82.754577,-82.754577,-81.908027,-81.908027,-93.954521,-93.954521,-96.618515,-96.618515
1065.0,1065.0,1065.0,1065.0,48005.0,48005.0,48005.0,48005.0,467.0,467.0,467.0,467.0,-81.908027,-81.908027,-81.908027,-81.908027,-96.618515,-96.618515,-96.618515,-96.618515
1065.0,1065.0,1065.0,960.0,48005.0,48005.0,48005.0,47432.0,467.0,467.0,467.0,463.0,-81.908027,-81.908027,-81.908027,-81.729042,-96.618515,-96.618515,-96.618515,-95.18531
960.0,960.0,960.0,960.0,47432.0,47432.0,47432.0,47432.0,463.0,463.0,463.0,463.0,-81.729042,-81.729042,-81.729042,-81.729042,-95.18531,-95.18531,-95.18531,-95.18531
960.0,960.0,960.0,1082.0,47432.0,47432.0,47432.0,48002.0,463.0,463.0,463.0,384.0,-81.729042,-81.729042,-81.729042,-82.179824,-95.18531,-95.18531,-95.18531,-95.751632
1082.0,1082.0,1082.0,1082.0,48002.0,48002.0,48002.0,48002.0,384.0,384.0,384.0,384.0,-82.179824,-82.179824,-82.179824,-82.179824,-95.751632,-95.751632,-95.751632,-95.751632
1082.0,1082.0,1082.0,1082.0,48002.0,48002.0,48002.0,48002.0,384.0,384.0,384.0,384.0,-82.179824,-82.179824,-82.179824,-82.179824,-95.751632,-95.751632,-95.751632,-95.751632
821.0,821.0,821.0,821.0,47910.0,47910.0,47910.0,47910.0,361.0,361.0,361.0,361.0,-81.660263,-81.660263,-81.660263,-81.660263,-87.392272,-87.392272,-87.392272,-87.392272
821.0,821.0,821.0,821.0,47910.0,47910.0,47910.0,47910.0,361.0,361.0,361.0,361.0,-81.660263,-81.660263,-81.660263,-81.660263,-87.392272,-87.392272,-87.392272,-87.392272
821.0,571.0,571.0,571.0,47910.0,47831.0,47831.0,47831.0,361.0,362.0,362.0,362.0,-81.660263,-82.859108,-82.859108,-82.859108,-87.392272,-86.946998,-86.946998,-86.946998
571.0,571.0,571.0,571.0,47831.0,47831.0,47831.0,47831.0,362.0,362.0,362.0,362.0,-82.859108,-82.859108,-82.859108,-82.859108,-86.946998,-86.946998,-86.946998,-86.946998
571.0,864.0,864.0,864.0,47831.0,47879.0,47879.0,47879.0,362.0,356.0,356.0,356.0,-82.859108,-84.43618,-84.43618,-84.43618,-86.946998,-91.634338,-91.634338,-91.634338
864.0,864.0,864.0,864.0,47879.0,47879.0,47879.0,47879.0,356.0,356.0,356.0,356.0,-84.43618,-84.43618,-84.43618,-84.43618,-91.634338,-91.634338,-91.634338,-91.634338
864.0,531.0,531.0,531.0,47879.0,47881.0,47881.0,47881.0,356.0,361.0,361.0,361.0,-84.43618,-82.637397,-82.637397,-82.637397,-91.634338,-91.224044,-91.224044,-91.224044
531.0,531.0,531.0,531.0,47881.0,47881.0,47881.0,47881.0,361.0,361.0,361.0,361.0,-82.637397,-82.637397,-82.637397,-82.637397,-91.224044,-91.224044,-91.224044,-91.224044
531.0,531.0,1059.0,1059.0,47881.0,47881.0,47791.0,47791.0,361.0,361.0,383.0,383.0,-82.637397,-82.637397,-84.751594,-84.751594,-91.224044,-91.224044,-92.342651,-92.342651
1059.0,1059.0,1059.0,1059.0,47791.0,47791.0,47791.0,47791.0,383.0,383.0,383.0,383.0,-84.751594,-84.751594,-84.751594,-84.751594,-92.342651,-92.342651,-92.342651,-92.342651
1059.0,1059.0,1059.0,854.0,47791.0,47791.0,47791.0,47669.0,383.0,383.0,383.0,409.0,-84.751594,-84.751594,-84.751594,-81.753578,-92.342651,-92.342651,-92.342651,-91.02993
854.0,854.0,854.0,854.0,47669.0,47669.0,47669.0,47669.0,409.0,409.0,409.0,409.0,-81.753578,-81.753578,-81.753578,-81.753578,-91.02993,-91.02993,-91.02993,-91.02993
854.0,854.0,854.0,854.0,47669.0,47669.0,47669.0,47669.0,409.0,409.0,409.0,409.0,-81.753578,-81.753578,-81.753578,-81.753578,-91.02993,-91.02993,-91.02993,-91.02993
774.0,774.0,774.0,774.0,47622.0,47622.0,47622.0,47622.0,367.0,367.0,367.0,367.0,-82.687957,-82.687957,-82.687957,-82.687957,-97.517448,-97.517448,-97.517448,-97.517448
774.0,774.0,774.0,774.0,47622.0,47622.0,47622.0,47622.0,367.0,367.0,367.0,367.0,-82.687957,-82.687957,-82.687957,-82.687957,-97.517448,-97.517448,-97.517448,-97.517448
640.0,640.0,640.0,640.0,47557.0,47557.0,47557.0,47557.0,358.0,358.0,358.0,358.0,-83.115127,-83.115127,-83.115127,-83.115127,-97.471954,-97.471954,-97.471954,-97.471954
640.0,640.0,640.0,640.0,47557.0,47557.0,47557.0,47557.0,358.0,358.0,358.0,358.0,-83.115127,-83.115127,-83.115127,-83.115127,-97.471954,-97.471954,-97.471954,-97.471954
640.0,532.0,532.0,532.0,47557.0,47514.0,47514.0,47514.0,358.0,362.0,362.0,362.0,-83.115127,-83.940742,-83.940742,-83.940742,-97.471954,-96.498748,-96.498748,-96.498748
532.0,532.0,532.0,532.0,47514.0,47514.0,47514.0,47514.0,362.0,362.0,362.0,362.0,-83.940742,-83.940742,-83.940742,-83.940742,-96.498748,-96.498748,-96.498748,-96.498748
532.0,532.0,736.0,736.0,47514.0,47514.0,48017.0,48017.0,362.0,362.0,358.0,358.0,-83.940742,-83.940742,-84.743423,-84.743423,-96.498748,-96.498748,-94.296981,-94.296981
736.0,736.0,736.0,736.0,48017.0,48017.0,48017.0,48017.0,358.0,358.0,358.0,358.0,-84.743423,-84.743423,-84.743423,-84.743423,-94.296981,-94.296981,-94.296981,-94.296981
736.0,736.0,736.0,623.0,48017.0,48017.0,48017.0,48003.0,358.0,358.0,358.0,359.0,-84.743423,-84.743423,-84.743423,-83.333763,-94.296981,-94.296981,-94.296981,-88.968421
623.0,623.0,623.0,623.0,48003.0,48003.0,48003.0,48003.0,359.0,359.0,359.0,359.0,-83.333763,-83.333763,-83.333763,-83.333763,-88.968421,-88.968421,-88.968421,-88.968421
623.0,623.0,623.0,623.0,48003.0,48003.0,48003.0,48003.0,359.0,359.0,359.0,359.0,-83.333763,-83.333763,-83.333763,-83.333763,-88.968421,-88.968421,-88.968421,-88.968421
903.0,903.0,903.0,903.0,47972.0,47972.0,47972.0,47972.0,382.0,382.0,382.0,382.0,-84.057655,-84.057655,-84.057655,-84.057655,-89.572914,-89.572914,-89.572914,-89.572914
903.0,903.0,903.0,903.0,47972.0,47972.0,47972.0,47972.0,382.0,382.0,382.0,382.0,-84.057655,-84.057655,-84.057655,-84.057655,-89.572914,-89.572914,-89.572914,-89.572914
723.0,723.0,723.0,723.0,47929.0,47929.0,47929.0,47929.0,360.0,360.0,360.0,360.0,-82.445663,-82.445663,-82.445663,-82.445663,-93.101753,-93.101753,-93.101753,-93.101753
723.0,723.0,723.0,723.0,47929.0,47929.0,47929.0,47929.0,360.0,360.0,360.0,360.0,-82.445663,-82.445663,-82.445663,-82.445663,-93.101753,-93.101753,-93.101753,-93.101753
723.0,604.0,604.0,604.0,47929.0,47369.0,47369.0,47369.0,360.0,415.0,415.0,415.0,-82.445663,-83.411155,-83.411155,-83.411155,-93.101753,-97.426429,-97.426429,-97.426429
604.0,604.0,604.0,604.0,47369.0,47369.0,47369.0,47369.0,415.0,415.0,415.0,415.0,-83.411155,-83.411155,-83.411155,-83.411155,-97.426429,-97.426429,-97.426429,-97.426429
604.0,604.0,489.0,489.0,47369.0,47369.0,47451.0,47451.0,415.0,415.0,414.0,414.0,-83.411155,-83.411155,-84.192169,-84.192169,-97.426429,-97.426429,-98.977645,-98.977645
489.0,489.0,489.0,489.0,47451.0,47451.0,47451.0,47451.0,414.0,414.0,414.0,414.0,-84.192169,-84.192169,-84.192169,-84.192169,-98.977645,-98.977645,-98.977645,-98.977645
489.0,489.0,489.0,556.0,47451.0,47451.0,47451.0,47943.0,414.0,414.0,414.0,362.0,-84.192169,-84.192169,-84.192169,-85.109451,-98.977645,-98.977645,-98.977645,-103.173797
556.0,556.0,556.0,556.0,47943.0,47943.0,47943.0,47943.0,362.0,362.0,362.0,362.0,-85.109451,-85.109451,-85.109451,-85.109451,-103.173797,-103.173797,-103.173797,-103.173797
556.0,556.0,556.0,556.0,47943.0,47943.0,47943.0,47943.0,362.0,362.0,362.0,362.0,-85.109451,-85.109451,-85.109451,-85.109451,-103.173797,-103.173797,-103.173797,-103.173797
505.0,505.0,505.0,505.0,47919.0,47919.0,47919.0,47919.0,300.0,300.0,300.0,300.0,-84.551788,-84.551788,-84.551788,-84.551788,-91.752922,-91.752922,-91.752922,-91.752922
505.0,505.0,505.0,505.0,47919.0,47919.0,47919.0,47919.0,300.0,300.0,300.0,300.0,-84.551788,-84.551788,-84.551788,-84.551788,-91.752922,-91.752922,-91.752922,-91.752922
448.0,448.0,448.0,448.0,47690.0,47690.0,47690.0,47690.0,363.0,363.0,363.0,363.0,-84.969627,-84.969627,-84.969627,-84.969627,-90.289436,-90.289436,-90.289436,-90.289436
448.0,448.0,448.0,448.0,47690.0,47690.0,47690.0,47690.0,363.0,363.0,363.0,363.0,-84.969627,-84.969627,-84.969627,-84.969627,-90.289436,-90.289436,-90.289436,-90.289436
448.0,619.0,619.0,619.0,47690.0,47697.0,47697.0,47697.0,363.0,416.0,416.0,416.0,-84.969627,-85.489761,-85.489761,-85.489761,-90.289436,-99.588897,-99.588897,-99.588897
619.0,619.0,619.0,619.0,47697.0,47697.0,47697.0,47697.0,416.0,416.0,416.0,416.0,-85.489761,-85.489761,-85.489761,-85.489761,-99.588897,-99.588897,-99.588897,-99.588897
619.0,619.0,383.0,383.0,47697.0,47697.0,47651.0,47651.0,416.0,416.0,363.0,363.0,-85.489761,-85.489761,-84.085632,-84.085632,-99.588897,-99.588897,-94.707038,-94.707038
383.0,383.0,383.0,383.0,47651.0,47651.0,47651.0,47651.0,363.0,363.0,363.0,363.0,-84.085632,-84.085632,-84.085632,-84.085632,-94.707038,-94.707038,-94.707038,-94.707038
383.0,383.0,520.0,520.0,47651.0,47651.0,47620.0,47620.0,363.0,363.0,369.0,369.0,-84.085632,-84.085632,-86.170547,-86.170547,-94.707038,-94.707038,-92.201316,-92.201316
520.0,520.0,520.0,520.0,47620.0,47620.0,47620.0,47620.0,369.0,369.0,369.0,369.0,-86.170547,-86.170547,-86.170547,-86.170547,-92.201316,-92.201316,-92.201316,-92.201316
520.0,520.0,520.0,537.0,47620.0,47620.0,47620.0,47602.0,369.0,369.0,369.0,362.0,-86.170547,-86.170547,-86.170547,-84.842506,-92.201316,-92.201316,-92.201316,-92.367813
537.0,537.0,537.0,537.0,47602.0,47602.0,47602.0,47602.0,362.0,362.0,362.0,362.0,-84.842506,-84.842506,-84.842506,-84.842506,-92.367813,-92.367813,-92.367813,-92.367813
537.0,537.0,537.0,537.0,47602.0,47602.0,47602.0,47602.0,362.0,362.0,362.0,362.0,-84.842506,-84.842506,-84.842506,-84.842506,-92.367813,-92.367813,-92.367813,-92.367813
537.0,390.0,390.0,390.0,47602.0,47571.0,47571.0,47571.0,362.0,418.0,418.0,418.0,-84.842506,-86.091896,-86.091896,-86.091896,-92.367813,-92.222198,-92.222198,-92.222198
390.0,390.0,390.0,390.0,47571.0,47571.0,47571.0,47571.0,418.0,418.0,418.0,418.0,-86.091896,-86.091896,-86.091896,-86.091896,-92.222198,-92.222198,-92.222198,-92.222198
364.0,364.0,364.0,364.0,48017.0,48017.0,48017.0,48017.0,310.0,310.0,310.0,310.0,-86.091896,-86.091896,-86.091896,-86.091896,-89.934936,-89.934936,-89.934936,-89.934936
364.0,364.0,364.0,364.0,48017.0,48017.0,48017.0,48017.0,310.0,310.0,310.0,310.0,-86.091896,-86.091896,-86.091896,-86.091896,-89.934936,-89.934936,-89.934936,-89.934936
364.0,399.0,399.0,399.0,48017.0,47449.0,47449.0,47449.0,310.0,362.0,362.0,362.0,-86.091896,-86.391525,-86.391525,-86.391525,-89.934936,-93.50457,-93.50457,-93.50457
399.0,399.0,399.0,399.0,47449.0,47449.0,47449.0,47449.0,362.0,362.0,362.0,362.0,-86.391525,-86.391525,-86.391525,-86.391525,-93.50457,-93.50457,-93.50457,-93.50457
399.0,399.0,564.0,564.0,47449.0,47449.0,47440.0,47440.0,362.0,362.0,419.0,419.0,-86.391525,-86.391525,-85.992813,-85.992813,-93.50457,-93.50457,-100.164199,-100.164199
564.0,564.0,564.0,564.0,47440.0,47440.0,47440.0,47440.0,419.0,419.0,419.0,419.0,-85.992813,-85.992813,-85.992813,-85.992813,-100.164199,-100.164199,-100.164199,-100.164199
564.0,564.0,426.0,426.0,47440.0,47440.0,47382.0,47382.0,419.0,419.0,365.0,365.0,-85.992813,-85.992813,-84.489746,-84.489746,-100.164199,-100.164199,-94.207984,-94.207984
426.0,426.0,426.0,426.0,47382.0,47382.0,47382.0,47382.0,365.0,365.0,365.0,365.0,-84.489746,-84.489746,-84.489746,-84.489746,-94.207984,-94.207984,-94.207984,-94.207984
426.0,426.0,426.0,496.0,47382.0,47382.0,47382.0,47862.0,365.0,365.0,365.0,312.0,-84.489746,-84.489746,-84.489746,-85.708442,-94.207984,-94.207984,-94.207984,-100.246871
496.0,496.0,496.0,496.0,47862.0,47862.0,47862.0,47862.0,312.0,312.0,312.0,312.0,-85.708442,-85.708442,-85.708442,-85.708442,-100.246871,-100.246871,-100.246871,-100.246871
496.0,496.0,496.0,496.0,47862.0,47862.0,47862.0,47862.0,312.0,312.0,312.0,312.0,-85.708442,-85.708442,-85.708442,-85.708442,-100.246871,-100.246871,-100.246871,-100.246871
391.0,391.0,391.0,391.0,47817.0,47817.0,47817.0,47817.0,362.0,362.0,362.0,362.0,-85.047721,-85.047721,-85.047721,-85.047721,-95.265602,-95.265602,-95.265602,-95.265602
391.0,391.0,391.0,391.0,47817.0,47817.0,47817.0,47817.0,362.0,362.0,362.0,362.0,-85.047721,-85.047721,-85.047721,-85.047721,-95.265602,-95.265602,-95.265602,-95.265602
391.0,427.0,427.0,427.0,47817.0,47813.0,47813.0,47813.0,362.0,415.0,415.0,415.0,-85.047721,-86.080772,-86.080772,-86.080772,-95.265602,-96.870208,-96.870208,-96.870208
427.0,427.0,427.0,427.0,47813.0,47813.0,47813.0,47813.0,415.0,415.0,415.0,415.0,-86.080772,-86.080772,-86.080772,-86.080772,-96.870208,-96.870208,-96.870208,-96.870208
427.0,427.0,345.0,345.0,47813.0,47813.0,47800.0,47800.0,415.0,415.0,367.0,367.0,-86.080772,-86.080772,-85.698257,-85.698257,-96.870208,-96.870208,-95.959045,-95.959045
345.0,345.0,345.0,345.0,47800.0,47800.0,47800.0,47800.0,367.0,367.0,367.0,367.0,-85.698257,-85.698257,-85.698257,-85.698257,-95.959045,-95.959045,-95.959045,-95.959045
345.0,345.0,292.0,292.0,47800.0,47800.0,47781.0,47781.0,367.0,367.0,413.0,413.0,-85.698257,-85.698257,-86.624351,-86.624351,-95.959045,-95.959045,-97.789718,-97.789718
292.0,292.0,292.0,292.0,47781.0,47781.0,47781.0,47781.0,413.0,413.0,413.0,413.0,-86.624351,-86.624351,-86.624351,-86.624351,-97.789718,-97.789718,-97.789718,-97.789718
292.0,292.0,292.0,304.0,47781.0,47781.0,47781.0,47754.0,413.0,413.0,413.0,364.0,-86.624351,-86.624351,-86.624351,-87.348709,-97.789718,-97.789718,-97.789718,-93.248611
304.0,304.0,304.0,304.0,47754.0,47754.0,47754.0,47754.0,364.0,364.0,364.0,364.0,-87.348709,-87.348709,-87.348709,-87.348709,-93.248611,-93.248611,-93.248611,-93.248611
304.0,304.0,304.0,304.0,47754.0,47754.0,47754.0,47754.0,364.0,364.0,364.0,364.0,-87.348709,-87.348709,-87.348709,-87.348709,-93.248611,-93.248611,-93.248611,-93.248611
