acquisition,RX_level,RX_difference,F2_std_noise,std_noise
44,-78.570419,2.823219,12.638334,60.0
44,-78.570419,2.823219,12.638334,60.0
45,-78.425094,3.121864,13.748215,56.0
45,-78.425094,3.121864,13.748215,56.0
45,-78.425094,3.121864,13.748215,56.0
45,-78.425094,3.121864,13.748215,56.0
46,-78.872306,2.574142,17.106817,44.0
46,-78.872306,2.574142,17.106817,44.0
46,-78.872306,2.574142,17.106817,44.0
46,-78.872306,2.574142,17.106817,44.0
47,-78.872306,2.574142,17.106817,44.0
47,-79.111106,2.253738,13.996154,52.0
47,-79.111106,2.253738,13.996154,52.0
47,-79.111106,2.253738,13.996154,52.0
48,-79.111106,2.253738,13.996154,52.0
48,-78.660011,3.160599,12.100001,60.0
48,-78.660011,3.160599,12.100001,60.0
48,-78.660011,3.160599,12.100001,60.0
49,-78.660011,3.160599,12.100001,60.0
49,-78.660011,3.160599,12.100001,60.0
49,-78.58226,2.75679,13.526786,56.0
49,-78.58226,2.75679,13.526786,56.0
50,-78.58226,2.75679,13.526786,56.0
50,-78.58226,2.75679,13.526786,56.0
50,-78.576339,2.75193,12.673334,60.0
50,-78.576339,2.75193,12.673334,60.0
51,-78.576339,2.75193,12.673334,60.0
51,-78.576339,2.75193,12.673334,60.0
51,-78.576339,2.75193,12.673334,60.0
51,-78.41748,2.577736,14.690385,52.0
52,-78.41748,2.577736,14.690385,52.0
52,-78.41748,2.577736,14.690385,52.0
52,-78.41748,2.577736,14.690385,52.0
52,-78.535095,2.508781,13.08,60.0
53,-78.535095,2.508781,13.08,60.0
53,-78.535095,2.508781,13.08,60.0
53,-78.535095,2.508781,13.08,60.0
53,-78.535095,2.508781,13.08,60.0
54,-78.737129,2.714394,13.528572,56.0
54,-78.737129,2.714394,13.528572,56.0
54,-78.737129,2.714394,13.528572,56.0
54,-78.737129,2.714394,13.528572,56.0
55,-78.776214,2.453751,14.434616,52.0
55,-78.776214,2.453751,14.434616,52.0
55,-78.776214,2.453751,14.434616,52.0
55,-78.776214,2.453751,14.434616,52.0
56,-78.776214,2.453751,14.434616,52.0
56,-78.830268,2.549187,16.736364,44.0
56,-78.830268,2.549187,16.736364,44.0
56,-78.830268,2.549187,16.736364,44.0
57,-78.830268,2.549187,16.736364,44.0
57,-78.74533,2.367577,15.017308,52.0
57,-78.74533,2.367577,15.017308,52.0
57,-78.74533,2.367577,15.017308,52.0
58,-78.74533,2.367577,15.017308,52.0
58,-78.74533,2.367577,15.017308,52.0
58,-78.584236,2.96537,12.001667,60.0
58,-78.584236,2.96537,12.001667,60.0
59,-78.584236,2.96537,12.001667,60.0
59,-78.584236,2.96537,12.001667,60.0
59,-78.253219,2.616165,17.647727,44.0
59,-78.253219,2.616165,17.647727,44.0
60,-78.253219,2.616165,17.647727,44.0
60,-78.253219,2.616165,17.647727,44.0
60,-78.253219,2.616165,17.647727,44.0
60,-78.708557,3.137146,15.085417,48.0
61,-78.708557,3.137146,15.085417,48.0
61,-78.708557,3.137146,15.085417,48.0
61,-78.708557,3.137146,15.085417,48.0
61,-78.798996,3.229805,14.100001,52.0
62,-78.798996,3.229805,14.100001,52.0
62,-78.798996,3.229805,14.100001,52.0
62,-78.798996,3.229805,14.100001,52.0
62,-78.798996,3.229805,14.100001,52.0
63,-78.286315,2.677147,14.684616,52.0
63,-78.286315,2.677147,14.684616,52.0
63,-78.286315,2.677147,14.684616,52.0
63,-78.286315,2.677147,14.684616,52.0
64,-78.50782,3.245712,14.446154,52.0
64,-78.50782,3.245712,14.446154,52.0
64,-78.50782,3.245712,14.446154,52.0
64,-78.50782,3.245712,14.446154,52.0
65,-78.50782,3.245712,14.446154,52.0
65,-78.455696,2.666626,15.7125,48.0
65,-78.455696,2.666626,15.7125,48.0
65,-78.455696,2.666626,15.7125,48.0
66,-78.455696,2.666626,15.7125,48.0
66,-78.286315,2.864182,18.584999,40.0
66,-78.286315,2.864182,18.584999,40.0
66,-78.286315,2.864182,18.584999,40.0
67,-78.286315,2.864182,18.584999,40.0
67,-78.286315,2.864182,18.584999,40.0
67,-78.411773,2.876297,18.112499,40.0
67,-78.411773,2.876297,18.112499,40.0
68,-78.411773,2.876297,18.112499,40.0
68,-78.411773,2.876297,18.112499,40.0
68,-78.560585,2.97818,13.442857,56.0
68,-78.560585,2.97818,13.442857,56.0
69,-78.560585,2.97818,13.442857,56.0
69,-78.560585,2.97818,13.442857,56.0
69,-78.560585,2.97818,13.442857,56.0
69,-78.981391,2.38253,12.946429,56.0
70,-78.981391,2.38253,12.946429,56.0
70,-78.981391,2.38253,12.946429,56.0
70,-78.981391,2.38253,12.946429,56.0
70,-78.465301,3.069694,12.586668,60.0
71,-78.465301,3.069694,12.586668,60.0
71,-78.465301,3.069694,12.586668,60.0
71,-78.465301,3.069694,12.586668,60.0
71,-78.465301,3.069694,12.586668,60.0
72,-78.494247,2.663101,13.633929,56.0
72,-78.494247,2.663101,13.633929,56.0
72,-78.494247,2.663101,13.633929,56.0
72,-78.494247,2.663101,13.633929,56.0
73,-78.488441,2.716988,17.252273,44.0
73,-78.488441,2.716988,17.252273,44.0
73,-78.488441,2.716988,17.252273,44.0
73,-78.488441,2.716988,17.252273,44.0
74,-78.488441,2.716988,17.252273,44.0
74,-78.449935,2.530441,12.9,60.0
74,-78.449935,2.530441,12.9,60.0
74,-78.449935,2.530441,12.9,60.0
75,-78.449935,2.530441,12.9,60.0
75,-78.708557,2.438797,16.258333,48.0
75,-78.708557,2.438797,16.258333,48.0
75,-78.708557,2.438797,16.258333,48.0
76,-78.708557,2.438797,16.258333,48.0
76,-78.708557,2.438797,16.258333,48.0
76,-78.784484,2.815437,13.990386,52.0
76,-78.784484,2.815437,13.990386,52.0
77,-78.784484,2.815437,13.990386,52.0
77,-78.784484,2.815437,13.990386,52.0
77,-78.598098,2.502609,15.852084,48.0
77,-78.598098,2.502609,15.852084,48.0
78,-78.598098,2.502609,15.852084,48.0
78,-78.598098,2.502609,15.852084,48.0
78,-78.598098,2.502609,15.852084,48.0
78,-78.666053,2.885651,11.829688,64.0
79,-78.666053,2.885651,11.829688,64.0
79,-78.666053,2.885651,11.829688,64.0
79,-78.666053,2.885651,11.829688,64.0
79,-78.548805,2.616837,13.708929,56.0
80,-78.548805,2.616837,13.708929,56.0
80,-78.548805,2.616837,13.708929,56.0
80,-78.548805,2.616837,13.708929,56.0
80,-78.548805,2.616837,13.708929,56.0
81,-78.645957,2.699768,12.435001,60.0
81,-78.645957,2.699768,12.435001,60.0
81,-78.645957,2.699768,12.435001,60.0
81,-78.645957,2.699768,12.435001,60.0
82,-78.465301,2.580002,13.716072,56.0
82,-78.465301,2.580002,13.716072,56.0
82,-78.465301,2.580002,13.716072,56.0
82,-78.465301,2.580002,13.716072,56.0
83,-78.465301,2.580002,13.716072,56.0
83,-78.375831,2.628151,12.886667,60.0
83,-78.375831,2.628151,12.886667,60.0
83,-78.375831,2.628151,12.886667,60.0
84,-78.375831,2.628151,12.886667,60.0
84,-79.046867,2.495293,13.901924,52.0
84,-79.046867,2.495293,13.901924,52.0
84,-79.046867,2.495293,13.901924,52.0
85,-79.046867,2.495293,13.901924,52.0
85,-79.046867,2.495293,13.901924,52.0
85,-78.562545,2.796692,14.769231,52.0
85,-78.562545,2.796692,14.769231,52.0
86,-78.562545,2.796692,14.769231,52.0
86,-78.562545,2.796692,14.769231,52.0
86,-78.398498,2.751129,16.147916,48.0
86,-78.398498,2.751129,16.147916,48.0
87,-78.398498,2.751129,16.147916,48.0
87,-78.398498,2.751129,16.147916,48.0
87,-78.398498,2.751129,16.147916,48.0
87,-78.79692,2.522301,15.433334,48.0
88,-78.79692,2.522301,15.433334,48.0
88,-78.79692,2.522301,15.433334,48.0
88,-78.79692,2.522301,15.433334,48.0
88,-78.334571,2.716644,12.071875,64.0
89,-78.334571,2.716644,12.071875,64.0
89,-78.334571,2.716644,12.071875,64.0
89,-78.334571,2.716644,12.071875,64.0
89,-78.334571,2.716644,12.071875,64.0
90,-78.627944,2.745079,13.239286,56.0
90,-78.627944,2.745079,13.239286,56.0
90,-78.627944,2.745079,13.239286,56.0
90,-78.627944,2.745079,13.239286,56.0
91,-78.539009,3.09626,13.325,56.0
91,-78.539009,3.09626,13.325,56.0
91,-78.539009,3.09626,13.325,56.0
91,-78.539009,3.09626,13.325,56.0
92,-78.539009,3.09626,13.325,56.0
92,-78.694343,2.345467,12.653334,60.0
92,-78.694343,2.345467,12.653334,60.0
92,-78.694343,2.345467,12.653334,60.0
93,-78.694343,2.345467,12.653334,60.0
93,-78.531188,2.444824,12.751668,60.0
93,-78.531188,2.444824,12.751668,60.0
93,-78.531188,2.444824,12.751668,60.0
94,-78.531188,2.444824,12.751668,60.0
94,-78.531188,2.444824,12.751668,60.0
94,-78.876533,2.798553,12.914286,56.0
94,-78.876533,2.798553,12.914286,56.0
95,-78.876533,2.798553,12.914286,56.0
95,-78.876533,2.798553,12.914286,56.0
95,-78.611999,2.522491,14.807693,52.0
95,-78.611999,2.522491,14.807693,52.0
96,-78.611999,2.522491,14.807693,52.0
96,-78.611999,2.522491,14.807693,52.0
96,-78.611999,2.522491,14.807693,52.0
96,-78.273422,2.642632,13.021667,60.0
97,-78.273422,2.642632,13.021667,60.0
97,-78.273422,2.642632,13.021667,60.0
97,-78.273422,2.642632,13.021667,60.0
97,-78.823997,3.069252,11.025,64.0
98,-78.823997,3.069252,11.025,64.0
98,-78.823997,3.069252,11.025,64.0
98,-78.823997,3.069252,11.025,64.0
98,-78.823997,3.069252,11.025,64.0
99,-78.362663,2.684502,12.760001,60.0
99,-78.362663,2.684502,12.760001,60.0
99,-78.362663,2.684502,12.760001,60.0
99,-78.362663,2.684502,12.760001,60.0
100,-78.594131,2.444305,16.174999,48.0
100,-78.594131,2.444305,16.174999,48.0
100,-78.594131,2.444305,16.174999,48.0
100,-78.594131,2.444305,16.174999,48.0
101,-78.594131,2.444305,16.174999,48.0
101,-78.517539,2.684113,15.772917,48.0
101,-78.517539,2.684113,15.772917,48.0
101,-78.517539,2.684113,15.772917,48.0
102,-78.517539,2.684113,15.772917,48.0
102,-78.737129,2.791328,15.127084,48.0
102,-78.737129,2.791328,15.127084,48.0
102,-78.737129,2.791328,15.127084,48.0
103,-78.737129,2.791328,15.127084,48.0
103,-78.737129,2.791328,15.127084,48.0
103,-78.592155,2.575874,16.04375,48.0
103,-78.592155,2.575874,16.04375,48.0
104,-78.592155,2.575874,16.04375,48.0
104,-78.592155,2.575874,16.04375,48.0
104,-78.959785,2.851784,12.285,60.0
104,-78.959785,2.851784,12.285,60.0
105,-78.959785,2.851784,12.285,60.0
105,-78.959785,2.851784,12.285,60.0
105,-78.959785,2.851784,12.285,60.0
105,-78.482643,2.940262,13.775,56.0
106,-78.482643,2.940262,13.775,56.0
106,-78.482643,2.940262,13.775,56.0
106,-78.482643,2.940262,13.775,56.0
106,-78.774147,2.44503,14.571154,52.0
107,-78.774147,2.44503,14.571154,52.0
107,-78.774147,2.44503,14.571154,52.0
107,-78.774147,2.44503,14.571154,52.0
107,-78.774147,2.44503,14.571154,52.0
108,-78.724861,2.761528,12.201667,60.0
108,-78.724861,2.761528,12.201667,60.0
108,-78.724861,2.761528,12.201667,60.0
108,-78.724861,2.761528,12.201667,60.0
109,-78.586212,2.671822,12.065626,64.0
109,-78.586212,2.671822,12.065626,64.0
109,-78.586212,2.671822,12.065626,64.0
109,-78.586212,2.671822,12.065626,64.0
110,-78.586212,2.671822,12.065626,64.0
110,-78.662025,2.838547,12.256668,60.0
110,-78.662025,2.838547,12.256668,60.0
110,-78.662025,2.838547,12.256668,60.0
111,-78.662025,2.838547,12.256668,60.0
111,-78.428909,2.687729,14.742308,52.0
111,-78.428909,2.687729,14.742308,52.0
111,-78.428909,2.687729,14.742308,52.0
112,-78.428909,2.687729,14.742308,52.0
112,-78.428909,2.687729,14.742308,52.0
112,-78.65599,2.590454,12.475001,60.0
112,-78.65599,2.590454,12.475001,60.0
113,-78.65599,2.590454,12.475001,60.0
113,-78.65599,2.590454,12.475001,60.0
113,-78.87442,2.819489,12.896429,56.0
113,-78.87442,2.819489,12.896429,56.0
114,-78.87442,2.819489,12.896429,56.0
114,-78.87442,2.819489,12.896429,56.0
114,-78.87442,2.819489,12.896429,56.0
114,-78.40039,2.609962,12.051563,64.0
115,-78.40039,2.609962,12.051563,64.0
115,-78.40039,2.609962,12.051563,64.0
115,-78.40039,2.609962,12.051563,64.0
115,-78.576339,2.92849,14.555769,52.0
116,-78.576339,2.92849,14.555769,52.0
116,-78.576339,2.92849,14.555769,52.0
116,-78.576339,2.92849,14.555769,52.0
116,-78.576339,2.92849,14.555769,52.0
117,-78.834449,3.624283,12.719643,56.0
117,-78.834449,3.624283,12.719643,56.0
117,-78.834449,3.624283,12.719643,56.0
117,-78.834449,3.624283,12.719643,56.0
118,-78.749435,2.444794,12.733334,60.0
118,-78.749435,2.444794,12.733334,60.0
118,-78.749435,2.444794,12.733334,60.0
118,-78.749435,2.444794,12.733334,60.0
119,-78.749435,2.444794,12.733334,60.0
119,-79.117813,2.492363,15.008334,48.0
119,-79.117813,2.492363,15.008334,48.0
119,-79.117813,2.492363,15.008334,48.0
120,-79.117813,2.492363,15.008334,48.0
120,-78.492309,2.458023,12.695,60.0
120,-78.492309,2.458023,12.695,60.0
120,-78.492309,2.458023,12.695,60.0
121,-78.492309,2.458023,12.695,60.0
121,-78.492309,2.458023,12.695,60.0
121,-78.550766,2.415092,13.842858,56.0
121,-78.550766,2.415092,13.842858,56.0
122,-78.550766,2.415092,13.842858,56.0
122,-78.550766,2.415092,13.842858,56.0
122,-78.759712,2.589943,13.287501,56.0
122,-78.759712,2.589943,13.287501,56.0
123,-78.759712,2.589943,13.287501,56.0
123,-78.759712,2.589943,13.287501,56.0
123,-78.759712,2.589943,13.287501,56.0
123,-78.698402,3.003593,13.232143,56.0
124,-78.698402,3.003593,13.232143,56.0
124,-78.698402,3.003593,13.232143,56.0
124,-78.698402,3.003593,13.232143,56.0
124,-78.749435,2.892784,12.046668,60.0
125,-78.749435,2.892784,12.046668,60.0
125,-78.749435,2.892784,12.046668,60.0
125,-78.749435,2.892784,12.046668,60.0
125,-78.749435,2.892784,12.046668,60.0
126,-78.807312,2.681107,13.148215,56.0
126,-78.807312,2.681107,13.148215,56.0
126,-78.807312,2.681107,13.148215,56.0
126,-78.807312,2.681107,13.148215,56.0
127,-78.442283,2.549461,12.806667,60.0
127,-78.442283,2.549461,12.806667,60.0
127,-78.442283,2.549461,12.806667,60.0
127,-78.442283,2.549461,12.806667,60.0
128,-78.442283,2.549461,12.806667,60.0
128,-78.566482,2.501495,13.707143,56.0
128,-78.566482,2.501495,13.707143,56.0
128,-78.566482,2.501495,13.707143,56.0
129,-78.566482,2.501495,13.707143,56.0
129,-78.521438,3.276505,15.375,48.0
129,-78.521438,3.276505,15.375,48.0
129,-78.521438,3.276505,15.375,48.0
130,-78.521438,3.276505,15.375,48.0
130,-78.521438,3.276505,15.375,48.0
130,-78.531188,2.826942,13.360714,56.0
130,-78.531188,2.826942,13.360714,56.0
131,-78.531188,2.826942,13.360714,56.0
131,-78.531188,2.826942,13.360714,56.0
131,-78.472999,2.839897,12.286667,60.0
131,-78.472999,2.839897,12.286667,60.0
132,-78.472999,2.839897,12.286667,60.0
132,-78.472999,2.839897,12.286667,60.0
132,-78.472999,2.839897,12.286667,60.0
132,-78.457611,2.786369,13.521429,56.0
133,-78.457611,2.786369,13.521429,56.0
133,-78.457611,2.786369,13.521429,56.0
133,-78.457611,2.786369,13.521429,56.0
133,-78.586212,2.74144,13.276786,56.0
134,-78.586212,2.74144,13.276786,56.0
134,-78.586212,2.74144,13.276786,56.0
134,-78.586212,2.74144,13.276786,56.0
134,-78.586212,2.74144,13.276786,56.0
135,-78.584236,3.045555,12.545001,60.0
135,-78.584236,3.045555,12.545001,60.0
135,-78.584236,3.045555,12.545001,60.0
135,-78.584236,3.045555,12.545001,60.0
136,-78.574363,2.825302,12.861667,60.0
136,-78.574363,2.825302,12.861667,60.0
136,-78.574363,2.825302,12.861667,60.0
136,-78.574363,2.825302,12.861667,60.0
137,-78.574363,2.825302,12.861667,60.0
137,-78.31781,2.660202,12.98,60.0
137,-78.31781,2.660202,12.98,60.0
137,-78.31781,2.660202,12.98,60.0
138,-78.31781,2.660202,12.98,60.0
138,-78.637939,2.792435,13.071429,56.0
138,-78.637939,2.792435,13.071429,56.0
138,-78.637939,2.792435,13.071429,56.0
139,-78.637939,2.792435,13.071429,56.0
139,-78.637939,2.792435,13.071429,56.0
139,-78.421287,2.67672,13.651786,56.0
139,-78.421287,2.67672,13.651786,56.0
140,-78.421287,2.67672,13.651786,56.0
140,-78.421287,2.67672,13.651786,56.0
140,-78.476852,3.29966,13.405358,56.0
140,-78.476852,3.29966,13.405358,56.0
141,-78.476852,3.29966,13.405358,56.0
141,-78.476852,3.29966,13.405358,56.0
141,-78.476852,3.29966,13.405358,56.0
141,-78.44802,3.480003,13.2,56.0
142,-78.44802,3.480003,13.2,56.0
142,-78.44802,3.480003,13.2,56.0
142,-78.44802,3.480003,13.2,56.0
142,-78.60604,2.605003,13.764287,56.0
143,-78.60604,2.605003,13.764287,56.0
143,-78.60604,2.605003,13.764287,56.0
143,-78.60604,2.605003,13.764287,56.0
143,-78.60604,2.605003,13.764287,56.0
144,-78.278945,2.654137,13.875,56.0
144,-78.278945,2.654137,13.875,56.0
144,-78.278945,2.654137,13.875,56.0
144,-78.278945,2.654137,13.875,56.0
145,-78.353279,2.797424,14.390385,52.0
145,-78.353279,2.797424,14.390385,52.0
145,-78.353279,2.797424,14.390385,52.0
145,-78.353279,2.797424,14.390385,52.0
146,-78.353279,2.797424,14.390385,52.0
146,-78.776214,2.860878,12.168334,60.0
146,-78.776214,2.860878,12.168334,60.0
146,-78.776214,2.860878,12.168334,60.0
147,-78.776214,2.860878,12.168334,60.0
147,-78.702461,2.849998,13.880769,52.0
147,-78.702461,2.849998,13.880769,52.0
147,-78.702461,2.849998,13.880769,52.0
148,-78.702461,2.849998,13.880769,52.0
148,-78.702461,2.849998,13.880769,52.0
148,-78.859649,2.651421,15.014584,48.0
148,-78.859649,2.651421,15.014584,48.0
149,-78.859649,2.651421,15.014584,48.0
149,-78.859649,2.651421,15.014584,48.0
149,-78.319671,2.692024,12.778334,60.0
149,-78.319671,2.692024,12.778334,60.0
150,-78.319671,2.692024,12.778334,60.0
150,-78.319671,2.692024,12.778334,60.0
150,-78.319671,2.692024,12.778334,60.0
150,-78.413673,2.759041,14.840385,52.0
151,-78.413673,2.759041,14.840385,52.0
151,-78.413673,2.759041,14.840385,52.0
151,-78.413673,2.759041,14.840385,52.0
151,-78.554687,2.713478,12.558334,60.0
152,-78.554687,2.713478,12.558334,60.0
152,-78.554687,2.713478,12.558334,60.0
152,-78.554687,2.713478,12.558334,60.0
152,-78.554687,2.713478,12.558334,60.0
153,-78.743278,3.543724,11.029688,64.0
153,-78.743278,3.543724,11.029688,64.0
153,-78.743278,3.543724,11.029688,64.0
153,-78.743278,3.543724,11.029688,64.0
154,-78.863868,2.690361,14.078846,52.0
154,-78.863868,2.690361,14.078846,52.0
154,-78.863868,2.690361,14.078846,52.0
154,-78.863868,2.690361,14.078846,52.0
155,-78.863868,2.690361,14.078846,52.0
155,-78.590171,2.59375,14.732693,52.0
155,-78.590171,2.59375,14.732693,52.0
155,-78.590171,2.59375,14.732693,52.0
156,-78.590171,2.59375,14.732693,52.0
156,-78.710594,2.482552,12.340001,60.0
156,-78.710594,2.482552,12.340001,60.0
156,-78.710594,2.482552,12.340001,60.0
157,-78.710594,2.482552,12.340001,60.0
157,-78.710594,2.482552,12.340001,60.0
157,-78.65599,2.37941,12.751668,60.0
157,-78.65599,2.37941,12.751668,60.0
158,-78.65599,2.37941,12.751668,60.0
158,-78.65599,2.37941,12.751668,60.0
158,-78.619964,3.132324,12.455,60.0
