acquisition,RX_level,RX_difference,F2_std_noise,std_noise
102,-77.721191,3.410316,7.861458,96.0
102,-77.721191,3.410316,7.861458,96.0
103,-77.721191,3.410316,7.861458,96.0
103,-77.721191,3.410316,7.861458,96.0
103,-78.042289,3.064705,7.835417,96.0
103,-78.042289,3.064705,7.835417,96.0
104,-78.042289,3.064705,7.835417,96.0
104,-78.042289,3.064705,7.835417,96.0
104,-78.042289,3.064705,7.835417,96.0
104,-77.753723,3.991661,6.781481,108.0
105,-77.753723,3.991661,6.781481,108.0
105,-77.753723,3.991661,6.781481,108.0
105,-77.753723,3.991661,6.781481,108.0
105,-77.756988,3.13459,7.967708,96.0
106,-77.756988,3.13459,7.967708,96.0
106,-77.756988,3.13459,7.967708,96.0
106,-77.756988,3.13459,7.967708,96.0
106,-77.756988,3.13459,7.967708,96.0
107,-77.903205,3.450729,7.903261,92.0
107,-77.903205,3.450729,7.903261,92.0
107,-77.903205,3.450729,7.903261,92.0
107,-77.903205,3.450729,7.903261,92.0
108,-78.126861,3.06308,6.2,120.0
108,-78.126861,3.06308,6.2,120.0
108,-78.126861,3.06308,6.2,120.0
108,-78.126861,3.06308,6.2,120.0
109,-78.126861,3.06308,6.2,120.0
109,-78.3796,3.834007,7.982609,92.0
109,-78.3796,3.834007,7.982609,92.0
109,-78.3796,3.834007,7.982609,92.0
110,-78.3796,3.834007,7.982609,92.0
110,-77.775001,3.299988,8.161957,92.0
110,-77.775001,3.299988,8.161957,92.0
110,-77.775001,3.299988,8.161957,92.0
111,-77.775001,3.299988,8.161957,92.0
111,-77.775001,3.299988,8.161957,92.0
111,-78.176963,3.007683,7.978261,92.0
111,-78.176963,3.007683,7.978261,92.0
112,-78.176963,3.007683,7.978261,92.0
112,-78.176963,3.007683,7.978261,92.0
112,-77.827819,3.89048,7.453,100.0
112,-77.827819,3.89048,7.453,100.0
113,-77.827819,3.89048,7.453,100.0
113,-77.827819,3.89048,7.453,100.0
113,-77.827819,3.89048,7.453,100.0
113,-77.761894,3.364639,7.190384,104.0
114,-77.761894,3.364639,7.190384,104.0
114,-77.761894,3.364639,7.190384,104.0
114,-77.761894,3.364639,7.190384,104.0
114,-77.42675,3.369888,8.117709,96.0
115,-77.42675,3.369888,8.117709,96.0
115,-77.42675,3.369888,8.117709,96.0
115,-77.42675,3.369888,8.117709,96.0
115,-77.42675,3.369888,8.117709,96.0
116,-78.084365,3.123657,6.050833,120.0
116,-78.084365,3.123657,6.050833,120.0
116,-78.084365,3.123657,6.050833,120.0
116,-78.084365,3.123657,6.050833,120.0
117,-77.891395,3.434853,7.648958,96.0
117,-77.891395,3.434853,7.648958,96.0
117,-77.891395,3.434853,7.648958,96.0
117,-77.891395,3.434853,7.648958,96.0
118,-77.891395,3.434853,7.648958,96.0
118,-78.160797,3.356667,6.378448,116.0
118,-78.160797,3.356667,6.378448,116.0
118,-78.160797,3.356667,6.378448,116.0
119,-78.160797,3.356667,6.378448,116.0
119,-77.486206,4.50145,7.016346,104.0
119,-77.486206,4.50145,7.016346,104.0
119,-77.486206,4.50145,7.016346,104.0
120,-77.486206,4.50145,7.016346,104.0
120,-77.486206,4.50145,7.016346,104.0
120,-77.451042,3.43811,8.086459,96.0
120,-77.451042,3.43811,8.086459,96.0
121,-77.451042,3.43811,8.086459,96.0
121,-77.451042,3.43811,8.086459,96.0
121,-77.658447,3.561821,6.63125,112.0
121,-77.658447,3.561821,6.63125,112.0
122,-77.658447,3.561821,6.63125,112.0
122,-77.658447,3.561821,6.63125,112.0
122,-77.658447,3.561821,6.63125,112.0
122,-77.713096,3.334801,9.096429,84.0
123,-77.713096,3.334801,9.096429,84.0
123,-77.713096,3.334801,9.096429,84.0
123,-77.713096,3.334801,9.096429,84.0
123,-77.957626,3.135864,7.658333,96.0
124,-77.957626,3.135864,7.658333,96.0
